Order ID,Client ID,Enquiry Date,Order Date,Ship Mode,Segment,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2015-151561,C00000859,"Saturday, July 4, 2020","Tuesday, November 2, 2021",First Class,Corporate,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,25.76,2,,0.7728
US-2015-151578,C00000062,"Thursday, June 15, 2023","Tuesday, November 2, 2021",Second Class,Corporate,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",15.232,1,0.2,1.7136
US-2015-152710,C00000981,"Wednesday, June 1, 2022","Tuesday, November 2, 2021",First Class,Corporate,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,3,0.3,-127.5792
US-2015-153154,C00000994,"Sunday, September 17, 2023","Tuesday, November 2, 2021",Second Class,Corporate,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,79.14,3,,36.4044
US-2015-154174,C00000834,"Saturday, February 12, 2022","Tuesday, November 2, 2021",Standard Class,Consumer,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,242.136,3,0.2,12.1068
US-2015-157525,C00000300,"Saturday, December 18, 2021","Tuesday, November 2, 2021",Same Day,Consumer,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",30.98,1,,13.941
US-2015-157632,C00000066,"Tuesday, February 18, 2020","Tuesday, November 2, 2021",Standard Class,Consumer,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",303.84,8,,91.152
US-2015-157708,C00000669,"Friday, January 28, 2022","Tuesday, November 2, 2021",First Class,Corporate,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,5.344,1,0.2,1.8704
US-2015-159091,C00000777,"Monday, February 10, 2020","Tuesday, November 2, 2021",Standard Class,Consumer,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,23.48,5,0.2,8.218
US-2015-159516,C00000366,"Sunday, May 7, 2023","Tuesday, November 2, 2021",Standard Class,Consumer,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,40.08,6,,19.2384
US-2015-160244,C00000020,"Monday, April 27, 2020","Tuesday, November 2, 2021",Standard Class,Home Office,TEC-PH-10001619,Technology,Phones,LG G3,156.792,1,0.2,17.6391
US-2015-160252,C00000910,"Saturday, May 15, 2021","Tuesday, November 2, 2021",Standard Class,Consumer,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,626.1,3,0.5,-538.446
US-2015-152618,C00000013,"Friday, August 28, 2020","Wednesday, November 3, 2021",Same Day,Consumer,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,95.736,3,0.2,20.3439
US-2015-153849,C00000507,"Monday, May 8, 2023","Wednesday, November 3, 2021",Standard Class,Corporate,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1875.258,7,0.4,-968.8833
US-2015-157402,C00000809,"Thursday, April 2, 2020","Wednesday, November 3, 2021",Standard Class,Corporate,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,219.84,4,,107.7216
US-2015-157560,C00000380,"Friday, September 9, 2022","Wednesday, November 3, 2021",First Class,Corporate,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,21.184,2,0.6,-11.6512
US-2015-157682,C00000355,"Wednesday, August 11, 2021","Wednesday, November 3, 2021",Standard Class,Corporate,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,86.272,4,0.2,31.2736
US-2015-159863,C00000527,"Thursday, September 30, 2021","Wednesday, November 3, 2021",Second Class,Corporate,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,3,0.2,0.8856
US-2015-160033,C00000294,"Wednesday, May 10, 2023","Wednesday, November 3, 2021",Standard Class,Consumer,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,517.5,6,,155.25
US-2015-153220,C00000112,"Sunday, October 23, 2022","Thursday, November 4, 2021",Standard Class,Corporate,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,23.92,5,0.2,8.671
US-2015-154334,C00000712,"Saturday, October 15, 2022","Thursday, November 4, 2021",Standard Class,Home Office,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",27.396,9,0.8,-42.4638
US-2015-156439,C00000292,"Tuesday, April 21, 2020","Thursday, November 4, 2021",Same Day,Consumer,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,6.08,2,,2.0672
US-2015-156762,C00000674,"Friday, October 21, 2022","Thursday, November 4, 2021",Standard Class,Consumer,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",6.456,4,0.7,-4.5192
US-2015-157332,C00000591,"Sunday, August 30, 2020","Thursday, November 4, 2021",First Class,Consumer,OFF-AR-10003876,Office Supplies,Art,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04,5,0.2,3.912
US-2015-151018,C00000695,"Tuesday, May 16, 2023","Friday, November 5, 2021",First Class,Consumer,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,714.3,5,,207.147
US-2015-151244,C00000822,"Wednesday, December 22, 2021","Friday, November 5, 2021",Standard Class,Consumer,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",12.35,1,,5.434
US-2015-152604,C00000662,"Friday, August 18, 2023","Friday, November 5, 2021",Standard Class,Consumer,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,192.16,4,,92.2368
US-2015-153372,C00000263,"Sunday, December 5, 2021","Friday, November 5, 2021",First Class,Home Office,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04,3,,7.668
US-2015-157096,C00000382,"Thursday, March 12, 2020","Friday, November 5, 2021",First Class,Consumer,OFF-LA-10001569,Office Supplies,Labels,Avery 499,3.984,1,0.2,1.2948
US-2015-157549,C00001011,"Wednesday, August 26, 2020","Friday, November 5, 2021",Standard Class,Consumer,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376,3,0.2,22.6782
US-2015-157937,C00000042,"Thursday, February 3, 2022","Friday, November 5, 2021",Standard Class,Consumer,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",913.43,5,0.3,-52.196
US-2015-158724,C00000290,"Friday, July 15, 2022","Friday, November 5, 2021",Same Day,Corporate,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.136,4,0.2,24.196
US-2015-152195,C00000970,"Friday, August 19, 2022","Saturday, November 6, 2021",First Class,Consumer,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,6.03,3,,2.9547
US-2015-154881,C00000215,"Thursday, April 1, 2021","Saturday, November 6, 2021",Standard Class,Home Office,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,,24.9132
US-2015-156669,C00000284,"Friday, July 10, 2020","Saturday, November 6, 2021",Second Class,Consumer,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,57.06,3,,18.2592
US-2015-157601,C00000011,"Friday, May 13, 2022","Saturday, November 6, 2021",Standard Class,Consumer,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,1.584,2,0.2,0.4752
US-2015-158269,C00000103,"Monday, October 5, 2020","Saturday, November 6, 2021",Second Class,Consumer,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2,0.2,-1.7772
US-2015-159241,C00000719,"Wednesday, April 28, 2021","Saturday, November 6, 2021",Standard Class,Consumer,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",373.08,6,,100.7316
US-2015-160415,C00001039,"Monday, March 13, 2023","Saturday, November 6, 2021",Standard Class,Corporate,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,5.34,2,,1.4952
US-2015-150883,C00000601,"Saturday, October 28, 2023","Sunday, November 7, 2021",Standard Class,Consumer,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,911.424,4,0.2,68.3568
US-2015-156580,C00000902,"Wednesday, July 12, 2023","Sunday, November 7, 2021",Standard Class,Consumer,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,10.368,2,0.2,3.6288
US-2015-158784,C00000081,"Thursday, April 23, 2020","Sunday, November 7, 2021",Second Class,Home Office,OFF-AR-10000122,Office Supplies,Art,Newell 314,5.58,1,,1.395
US-2015-160128,C00000554,"Wednesday, July 5, 2023","Sunday, November 7, 2021",Standard Class,Home Office,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,163.88,2,,40.97
US-2015-151068,C00000225,"Tuesday, April 12, 2022","Monday, November 8, 2021",Standard Class,Corporate,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",84.784,2,0.2,-16.9568
US-2015-151468,C00000565,"Wednesday, November 1, 2023","Monday, November 8, 2021",Second Class,Home Office,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,6,,23.94
US-2015-153105,C00000746,"Wednesday, August 4, 2021","Monday, November 8, 2021",Standard Class,Corporate,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389.97,3,,132.5898
US-2015-154664,C00000321,"Saturday, May 14, 2022","Monday, November 8, 2021",Second Class,Consumer,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,717.72,3,0.2,71.772
US-2015-154953,C00000905,"Sunday, January 12, 2020","Monday, November 8, 2021",Standard Class,Consumer,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,6.24,3,,2.6208
US-2015-155278,C00000463,"Wednesday, March 16, 2022","Monday, November 8, 2021",Standard Class,Consumer,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,407.976,3,0.2,132.5922
US-2015-156928,C00000113,"Wednesday, March 24, 2021","Monday, November 8, 2021",Standard Class,Consumer,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",376.74,4,0.1,71.162
US-2015-159250,C00000134,"Tuesday, December 29, 2020","Monday, November 8, 2021",Standard Class,Corporate,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,2,,0.891
US-2015-160115,C00000134,"Saturday, September 19, 2020","Monday, November 8, 2021",Standard Class,Corporate,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",135.99,1,,36.7173
US-2015-153288,C00001031,"Tuesday, March 23, 2021","Tuesday, November 9, 2021",Second Class,Consumer,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,,4.2804
US-2015-153814,C00000420,"Sunday, July 2, 2023","Tuesday, November 9, 2021",Second Class,Consumer,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,3,,10.089
US-2015-155697,C00000478,"Saturday, August 27, 2022","Tuesday, November 9, 2021",Standard Class,Consumer,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,225.568,2,0.2,2.8196
US-2015-157354,C00000954,"Sunday, June 28, 2020","Tuesday, November 9, 2021",Standard Class,Consumer,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96,2,,1.6688
US-2015-157669,C00000288,"Monday, August 2, 2021","Tuesday, November 9, 2021",First Class,Home Office,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,298.116,6,0.3,-4.2588
US-2015-159562,C00000141,"Sunday, May 16, 2021","Tuesday, November 9, 2021",Standard Class,Corporate,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,37.68,2,,10.5504
US-2015-159971,C00000443,"Tuesday, December 21, 2021","Tuesday, November 9, 2021",Standard Class,Consumer,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,19.44,3,,9.3312
US-2015-152278,C00000745,"Thursday, June 16, 2022","Wednesday, November 10, 2021",Standard Class,Home Office,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,1294.75,5,,336.635
US-2015-152834,C00000939,"Friday, June 2, 2023","Wednesday, November 10, 2021",Standard Class,Home Office,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,155.35,13,,0
US-2015-153152,C00000403,"Thursday, March 19, 2020","Wednesday, November 10, 2021",Second Class,Corporate,OFF-AR-10003651,Office Supplies,Art,Newell 350,7.872,3,0.2,0.8856
US-2015-155043,C00000844,"Thursday, November 3, 2022","Wednesday, November 10, 2021",Standard Class,Consumer,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,0.2,22.5732
US-2015-157890,C00000900,"Monday, October 19, 2020","Wednesday, November 10, 2021",Second Class,Corporate,OFF-AR-10004999,Office Supplies,Art,Newell 315,17.94,3,,4.485
US-2015-159394,C00000479,"Monday, May 8, 2023","Wednesday, November 10, 2021",First Class,Corporate,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,332.704,1,0.2,33.2704
US-2015-151117,C00000020,"Friday, February 14, 2020","Thursday, November 11, 2021",Standard Class,Home Office,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.552,2,0.2,-1.041
US-2015-151770,C00000965,"Wednesday, March 31, 2021","Thursday, November 11, 2021",First Class,Home Office,OFF-LA-10004055,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,9.82,2,,4.8118
US-2015-153285,C00000219,"Tuesday, August 4, 2020","Thursday, November 11, 2021",Standard Class,Corporate,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,40.99,1,,20.0851
US-2015-154980,C00000522,"Sunday, September 19, 2021","Thursday, November 11, 2021",Standard Class,Consumer,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,60.81,3,,17.0268
US-2015-156372,C00000112,"Saturday, June 13, 2020","Thursday, November 11, 2021",First Class,Corporate,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,783.96,5,0.2,78.396
US-2015-157183,C00000062,"Monday, June 1, 2020","Thursday, November 11, 2021",Standard Class,Home Office,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,210.564,6,0.4,-52.641
US-2015-158394,C00000844,"Saturday, May 22, 2021","Thursday, November 11, 2021",Standard Class,Consumer,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396
US-2015-158955,C00000645,"Tuesday, October 11, 2022","Thursday, November 11, 2021",First Class,Consumer,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608,2,0.2,1.6704
US-2015-152108,C00000158,"Tuesday, May 10, 2022","Friday, November 12, 2021",First Class,Corporate,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1036.624,2,0.2,51.8312
US-2015-154755,C00000959,"Monday, August 16, 2021","Friday, November 12, 2021",Standard Class,Consumer,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,29.99,1,,2.999
US-2015-154992,C00000604,"Thursday, April 20, 2023","Friday, November 12, 2021",Standard Class,Consumer,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,19.44,3,,9.3312
US-2015-158431,C00000391,"Wednesday, January 4, 2023","Friday, November 12, 2021",Second Class,Home Office,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64.384,4,0.8,-160.96
US-2015-159178,C00000793,"Tuesday, February 9, 2021","Friday, November 12, 2021",First Class,Home Office,TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99,1,,30.0957
US-2015-159537,C00000446,"Sunday, January 30, 2022","Friday, November 12, 2021",Same Day,Corporate,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",10.86,2,,5.3214
US-2015-159689,C00000748,"Wednesday, July 19, 2023","Friday, November 12, 2021",Standard Class,Consumer,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,27.93,3,,8.0997
US-2015-159878,C00000277,"Wednesday, January 8, 2020","Friday, November 12, 2021",Standard Class,Corporate,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,3.38,1,,1.2506
US-2015-160617,C00001022,"Friday, March 5, 2021","Friday, November 12, 2021",First Class,Consumer,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,4.984,1,0.8,-8.4728
US-2015-152940,C00000639,"Tuesday, August 25, 2020","Saturday, November 13, 2021",Same Day,Consumer,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",61.12,4,,20.7808
US-2015-153605,C00000122,"Thursday, April 6, 2023","Saturday, November 13, 2021",Standard Class,Corporate,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.552,3,0.2,5.4432
US-2015-154712,C00000525,"Thursday, March 18, 2021","Saturday, November 13, 2021",Second Class,Home Office,TEC-PH-10003092,Technology,Phones,Motorola L804,36.792,1,0.2,4.1391
US-2015-154725,C00000967,"Monday, August 30, 2021","Saturday, November 13, 2021",Standard Class,Corporate,OFF-EN-10004773,Office Supplies,Envelopes,Staple envelope,49.568,2,0.2,17.9684
US-2015-156955,C00000705,"Tuesday, May 4, 2021","Saturday, November 13, 2021",Standard Class,Corporate,OFF-LA-10004272,Office Supplies,Labels,Avery 482,2.89,1,,1.3583
US-2015-158122,C00000872,"Monday, June 26, 2023","Saturday, November 13, 2021",Standard Class,Consumer,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,4,0.2,44.4768
US-2015-159472,C00000871,"Saturday, August 19, 2023","Saturday, November 13, 2021",Second Class,Home Office,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,299.52,9,,149.76
US-2015-159803,C00000480,"Tuesday, April 21, 2020","Saturday, November 13, 2021",Standard Class,Consumer,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,492.835,5,0.3,-14.081
US-2015-153367,C00000185,"Monday, December 27, 2021","Sunday, November 14, 2021",Standard Class,Home Office,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,683.952,3,0.2,42.747
US-2015-154247,C00000418,"Wednesday, November 11, 2020","Sunday, November 14, 2021",Standard Class,Home Office,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,21.4,5,,9.63
US-2015-154611,C00000175,"Tuesday, February 21, 2023","Sunday, November 14, 2021",Standard Class,Corporate,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,12.222,7,0.8,-20.1663
US-2015-156088,C00000482,"Wednesday, November 9, 2022","Sunday, November 14, 2021",Standard Class,Corporate,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,1684.752,6,0.2,210.594
US-2015-158528,C00000993,"Friday, November 4, 2022","Sunday, November 14, 2021",Standard Class,Consumer,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8,5,0.2,32.925
