order_id,client_id,enquiry_date,order_date,ship_mode,Segment,product_id,Category,sub_category,Sales,Quantity
US-2015-159177,C00000205,2020-11-13,2021-10-04,Standard Class,Consumer,TEC-CO-10001943,Technology,Copiers,479.976,3
US-2015-159728,C00000284,2021-10-28,2021-10-04,Second Class,Consumer,TEC-AC-10001990,Technology,Accessories,47.992,1
US-2015-151749,C00000554,2022-10-11,2021-10-05,Standard Class,Corporate,OFF-PA-10004733,Office Supplies,Paper,19.008,3
US-2015-152336,C00000477,2021-11-13,2021-10-05,Same Day,Consumer,OFF-SU-10000946,Office Supplies,Supplies,31.92,4
US-2015-152460,C00000660,2021-08-22,2021-10-05,Standard Class,Consumer,OFF-PA-10003395,Office Supplies,Paper,335.52,4
US-2015-153757,C00000652,2023-02-03,2021-10-05,Second Class,Corporate,TEC-PH-10001494,Technology,Phones,539.91,3
US-2015-153768,C00000830,2021-12-31,2021-10-05,Second Class,Corporate,OFF-FA-10002780,Office Supplies,Fasteners,30.992,13
US-2015-154920,C00000629,2021-04-01,2021-10-05,Standard Class,Consumer,OFF-PA-10000809,Office Supplies,Paper,15.552,3
US-2015-156572,C00000798,2023-12-16,2021-10-05,Standard Class,Home Office,FUR-FU-10004973,Furniture,Furnishings,75.36,5
US-2015-157768,C00000591,2021-06-11,2021-10-05,First Class,Consumer,OFF-PA-10000304,Office Supplies,Paper,19.44,3
US-2015-152317,C00000202,2020-04-10,2021-10-06,Second Class,Consumer,TEC-PH-10002310,Technology,Phones,979.95,5
US-2015-152556,C00000293,2021-09-03,2021-10-06,Second Class,Consumer,OFF-ST-10001031,Office Supplies,Storage,81.4,5
US-2015-154701,C00000345,2020-07-29,2021-10-06,First Class,Consumer,TEC-PH-10004922,Technology,Phones,133.98,2
US-2015-155174,C00000170,2021-10-24,2021-10-06,Second Class,Consumer,OFF-PA-10000176,Office Supplies,Paper,37.94,2
US-2015-155710,C00000611,2021-02-20,2021-10-06,Second Class,Consumer,FUR-CH-10002602,Furniture,Chairs,1207.84,8
US-2015-157054,C00000690,2021-03-20,2021-10-06,Standard Class,Consumer,OFF-BI-10002706,Office Supplies,Binders,34.272,3
US-2015-159016,C00001009,2021-01-15,2021-10-06,Standard Class,Home Office,OFF-BI-10004224,Office Supplies,Binders,121.104,6
US-2015-160096,C00000962,2022-10-14,2021-10-06,Standard Class,Corporate,OFF-PA-10000807,Office Supplies,Paper,10.272,3
US-2015-156339,C00000911,2022-03-08,2021-10-07,Standard Class,Consumer,FUR-FU-10004270,Furniture,Furnishings,16.72,5
US-2015-157938,C00000988,2022-05-12,2021-10-07,Standard Class,Consumer,OFF-ST-10000736,Office Supplies,Storage,485.88,6
US-2015-157956,C00000313,2021-04-21,2021-10-07,Standard Class,Corporate,OFF-PA-10004100,Office Supplies,Paper,51.84,8
US-2015-158927,C00000722,2023-04-27,2021-10-07,First Class,Consumer,OFF-AP-10004708,Office Supplies,Appliances,152.24,5
US-2015-160108,C00000981,2022-01-06,2021-10-07,Standard Class,Home Office,TEC-CO-10004202,Technology,Copiers,479.984,2
US-2015-153749,C00000201,2023-04-10,2021-10-08,Standard Class,Consumer,TEC-AC-10001314,Technology,Accessories,199.96,4
US-2015-153785,C00000497,2021-07-16,2021-10-08,Standard Class,Consumer,OFF-PA-10001800,Office Supplies,Paper,15.552,3
US-2015-157359,C00000836,2021-08-25,2021-10-08,Standard Class,Corporate,OFF-PA-10003845,Office Supplies,Paper,34.68,6
US-2015-159304,C00000922,2023-08-31,2021-10-08,Second Class,Home Office,OFF-PA-10002195,Office Supplies,Paper,6.48,1
US-2015-160538,C00000822,2023-06-22,2021-10-08,First Class,Corporate,OFF-PA-10000743,Office Supplies,Paper,20.04,3
US-2015-151788,C00001033,2020-06-01,2021-10-09,Standard Class,Corporate,OFF-BI-10002103,Office Supplies,Binders,5.214,2
US-2015-152579,C00000721,2020-08-23,2021-10-09,Standard Class,Home Office,OFF-PA-10001509,Office Supplies,Paper,71.6,8
US-2015-154189,C00000513,2021-12-09,2021-10-09,Same Day,Consumer,TEC-AC-10003023,Technology,Accessories,142.488,3
US-2015-154464,C00000122,2020-02-11,2021-10-09,Standard Class,Corporate,OFF-BI-10000069,Office Supplies,Binders,4.503,1
US-2015-155245,C00000748,2023-09-04,2021-10-09,Standard Class,Consumer,TEC-PH-10004833,Technology,Phones,38.24,4
US-2015-155964,C00000887,2020-09-26,2021-10-09,First Class,Home Office,FUR-TA-10001039,Furniture,Tables,154.764,3
US-2015-156010,C00000022,2021-05-26,2021-10-09,Standard Class,Consumer,OFF-PA-10004071,Office Supplies,Paper,277.4,5
US-2015-156018,C00000656,2021-05-24,2021-10-09,Standard Class,Corporate,OFF-BI-10004600,Office Supplies,Binders,551.985,5
US-2015-156211,C00000613,2020-08-21,2021-10-09,Standard Class,Consumer,OFF-ST-10001490,Office Supplies,Storage,999.432,7
US-2015-156731,C00000008,2020-06-03,2021-10-09,Standard Class,Consumer,OFF-PA-10001125,Office Supplies,Paper,123.92,4
US-2015-159040,C00000730,2021-01-02,2021-10-09,Standard Class,Home Office,TEC-AC-10003590,Technology,Accessories,258.9,10
US-2015-160150,C00000295,2023-05-16,2021-10-09,Same Day,Consumer,FUR-TA-10001039,Furniture,Tables,464.292,9
US-2015-150649,C00000686,2023-11-12,2021-10-10,Standard Class,Consumer,OFF-BI-10000138,Office Supplies,Binders,18.72,5
US-2015-156998,C00000734,2023-10-12,2021-10-10,Standard Class,Consumer,OFF-BI-10003669,Office Supplies,Binders,8.64,2
US-2015-157872,C00000493,2021-03-27,2021-10-10,Standard Class,Consumer,TEC-PH-10004586,Technology,Phones,863.88,3
US-2015-160018,C00000940,2021-04-18,2021-10-10,Standard Class,Consumer,OFF-ST-10003470,Office Supplies,Storage,670.752,3
US-2015-152177,C00000372,2020-09-14,2021-10-11,Second Class,Home Office,OFF-PA-10000418,Office Supplies,Paper,419.4,5
US-2015-152689,C00000593,2022-08-09,2021-10-11,Standard Class,Corporate,FUR-FU-10001731,Furniture,Furnishings,6.408,3
US-2015-154900,C00000790,2021-08-10,2021-10-11,Standard Class,Consumer,FUR-FU-10003708,Furniture,Furnishings,121.3,2
US-2015-155560,C00000352,2022-11-26,2021-10-11,Standard Class,Corporate,OFF-PA-10004156,Office Supplies,Paper,45.36,4
US-2015-156095,C00000934,2023-03-28,2021-10-11,Standard Class,Consumer,TEC-AC-10003033,Technology,Accessories,659.9,2
US-2015-156444,C00000914,2020-03-16,2021-10-11,Standard Class,Consumer,OFF-BI-10001757,Office Supplies,Binders,9.84,2
US-2015-156532,C00000181,2023-01-17,2021-10-11,Same Day,Consumer,OFF-ST-10003479,Office Supplies,Storage,77.88,2
US-2015-151480,C00000930,2022-09-24,2021-10-12,Second Class,Home Office,OFF-ST-10004180,Office Supplies,Storage,46.51,1
US-2015-156811,C00000822,2021-12-21,2021-10-12,Standard Class,Consumer,OFF-AP-10003590,Office Supplies,Appliances,1089.75,3
US-2015-157745,C00000972,2020-04-28,2021-10-12,Second Class,Consumer,OFF-PA-10000241,Office Supplies,Paper,49.568,2
US-2015-150726,C00000838,2020-12-19,2021-10-13,Standard Class,Consumer,TEC-PH-10001644,Technology,Phones,149.95,5
US-2015-150796,C00000319,2022-11-23,2021-10-13,First Class,Consumer,OFF-AR-10004441,Office Supplies,Art,13.248,4
US-2015-151475,C00000989,2021-11-30,2021-10-13,Standard Class,Consumer,TEC-PH-10004539,Technology,Phones,1322.93,7
US-2015-153163,C00000910,2023-08-07,2021-10-13,Standard Class,Corporate,TEC-PH-10002538,Technology,Phones,227.46,6
US-2015-154819,C00000348,2023-11-29,2021-10-13,Standard Class,Consumer,FUR-FU-10001473,Furniture,Furnishings,32.952,6
US-2015-155511,C00000591,2020-06-05,2021-10-13,Standard Class,Corporate,OFF-EN-10001415,Office Supplies,Envelopes,13.392,3
US-2015-155635,C00000738,2020-02-21,2021-10-13,First Class,Corporate,TEC-PH-10002085,Technology,Phones,211.168,4
US-2015-156716,C00000369,2021-11-19,2021-10-13,Second Class,Consumer,TEC-PH-10001494,Technology,Phones,479.92,2
US-2015-156963,C00000601,2020-12-29,2021-10-13,Standard Class,Home Office,OFF-EN-10003040,Office Supplies,Envelopes,52.34,2
US-2015-160478,C00000686,2021-10-25,2021-10-13,First Class,Consumer,OFF-LA-10000081,Office Supplies,Labels,22.5,6
US-2015-153886,C00000234,2020-12-24,2021-10-14,Second Class,Consumer,OFF-AP-10003281,Office Supplies,Appliances,48.36,5
US-2015-154974,C00000743,2021-08-02,2021-10-14,Standard Class,Home Office,TEC-PH-10004539,Technology,Phones,453.576,3
US-2015-156687,C00000259,2021-04-08,2021-10-14,Same Day,Consumer,FUR-TA-10001676,Furniture,Tables,71.088,2
US-2015-157645,C00000901,2020-05-22,2021-10-14,Standard Class,Consumer,OFF-AP-10000055,Office Supplies,Appliances,64.96,2
US-2015-158075,C00000949,2023-11-17,2021-10-14,Standard Class,Consumer,TEC-AC-10004396,Technology,Accessories,58.08,4
US-2015-158154,C00000246,2022-03-12,2021-10-14,First Class,Corporate,FUR-TA-10001039,Furniture,Tables,240.744,4
US-2015-158793,C00000717,2022-06-04,2021-10-14,Same Day,Home Office,OFF-BI-10001658,Office Supplies,Binders,44.856,6
US-2015-154769,C00000849,2020-04-01,2021-10-15,Second Class,Corporate,OFF-PA-10004353,Office Supplies,Paper,47.952,3
US-2015-157606,C00000509,2023-12-17,2021-10-15,First Class,Consumer,TEC-CO-10001449,Technology,Copiers,1799.97,5
US-2015-158174,C00000576,2021-03-09,2021-10-15,Standard Class,Home Office,FUR-FU-10000629,Furniture,Furnishings,27.58,2
US-2015-159036,C00000074,2022-07-19,2021-10-15,First Class,Consumer,OFF-PA-10001289,Office Supplies,Paper,186.048,6
US-2015-151415,C00000994,2021-12-28,2021-10-16,Standard Class,Home Office,OFF-AR-10000823,Office Supplies,Art,3.64,2
US-2015-152917,C00000553,2023-04-10,2021-10-16,Second Class,Consumer,OFF-PA-10001954,Office Supplies,Paper,45.68,2
US-2015-152989,C00000538,2020-07-28,2021-10-16,Standard Class,Consumer,FUR-CH-10002647,Furniture,Chairs,198.744,4
US-2015-154801,C00000511,2020-09-30,2021-10-16,Standard Class,Consumer,FUR-FU-10002918,Furniture,Furnishings,272.94,3
US-2015-155170,C00000427,2020-04-07,2021-10-16,Standard Class,Corporate,OFF-AR-10000634,Office Supplies,Art,6.848,2
US-2015-156301,C00000662,2020-07-10,2021-10-16,Standard Class,Consumer,OFF-AP-10001947,Office Supplies,Appliances,73.28,4
US-2015-152686,C00000994,2022-05-16,2021-10-17,Second Class,Corporate,TEC-PH-10000576,Technology,Phones,328.776,3
US-2015-153859,C00001046,2023-11-23,2021-10-17,Standard Class,Consumer,OFF-BI-10004995,Office Supplies,Binders,1088.792,4
US-2015-154869,C00000967,2020-10-16,2021-10-17,Standard Class,Consumer,OFF-BI-10004330,Office Supplies,Binders,88.752,3
US-2015-157265,C00000567,2023-03-04,2021-10-17,Standard Class,Consumer,OFF-ST-10001558,Office Supplies,Storage,25.984,2
US-2015-157900,C00000267,2023-02-02,2021-10-17,Standard Class,Corporate,TEC-AC-10000109,Technology,Accessories,167.97,3
US-2015-151285,C00000341,2021-10-21,2021-10-18,Second Class,Consumer,FUR-CH-10000015,Furniture,Chairs,866.4,4
US-2015-152352,C00000327,2022-02-10,2021-10-18,Standard Class,Corporate,OFF-PA-10003349,Office Supplies,Paper,12.96,2
US-2015-155924,C00001017,2023-01-20,2021-10-18,Standard Class,Corporate,FUR-FU-10000246,Furniture,Furnishings,68.432,7
US-2015-159154,C00001043,2022-05-31,2021-10-18,Standard Class,Home Office,OFF-ST-10002406,Office Supplies,Storage,14.97,1
US-2015-151472,C00000361,2020-03-28,2021-10-19,Second Class,Consumer,OFF-AR-10000034,Office Supplies,Art,3.392,1
US-2015-152262,C00000677,2023-06-06,2021-10-19,Second Class,Corporate,OFF-BI-10003529,Office Supplies,Binders,8.52,3
US-2015-154118,C00000286,2023-11-13,2021-10-19,Standard Class,Corporate,TEC-AC-10001142,Technology,Accessories,316,4
US-2015-155950,C00000238,2020-08-23,2021-10-19,Standard Class,Consumer,OFF-PA-10000141,Office Supplies,Paper,3.488,2
US-2015-158629,C00000354,2020-03-05,2021-10-19,Standard Class,Consumer,OFF-PA-10003823,Office Supplies,Paper,223.056,9
US-2015-150774,C00000211,2020-05-26,2021-10-20,Standard Class,Consumer,OFF-BI-10004140,Office Supplies,Binders,2.694,2
US-2015-152203,C00000205,2020-01-30,2021-10-20,Standard Class,Consumer,OFF-ST-10004950,Office Supplies,Storage,24.816,2
US-2015-152428,C00000767,2023-01-03,2021-10-20,Standard Class,Consumer,OFF-AP-10004868,Office Supplies,Appliances,43.512,7
US-2015-152967,C00000908,2021-04-26,2021-10-20,Second Class,Corporate,TEC-AC-10001714,Technology,Accessories,191.472,6
US-2015-153607,C00000412,2021-08-29,2021-10-20,Standard Class,Home Office,TEC-AC-10001465,Technology,Accessories,108.96,3
US-2015-154184,C00000737,2020-03-11,2021-10-20,Standard Class,Consumer,OFF-FA-10003021,Office Supplies,Fasteners,4.512,3
US-2015-155355,C00000271,2022-01-09,2021-10-20,First Class,Consumer,TEC-PH-10002660,Technology,Phones,271.96,5
US-2015-159329,C00000676,2021-02-14,2021-10-20,Standard Class,Corporate,OFF-PA-10001800,Office Supplies,Paper,10.368,2
US-2015-150681,C00000681,2021-08-18,2021-10-21,Standard Class,Consumer,FUR-CH-10000454,Furniture,Chairs,1317.492,6
US-2015-150808,C00000357,2023-04-07,2021-10-21,Second Class,Home Office,OFF-LA-10000134,Office Supplies,Labels,27.72,9
US-2015-152706,C00000323,2023-01-05,2021-10-21,Standard Class,Consumer,FUR-FU-10003247,Furniture,Furnishings,25.176,3
US-2015-153591,C00000280,2023-12-11,2021-10-21,Standard Class,Corporate,TEC-PH-10003273,Technology,Phones,629.95,5
US-2015-153779,C00000107,2021-03-30,2021-10-21,Same Day,Corporate,OFF-EN-10003862,Office Supplies,Envelopes,42.68,4
US-2015-154558,C00000084,2020-09-17,2021-10-21,Standard Class,Corporate,FUR-CH-10001190,Furniture,Chairs,435.168,4
US-2015-155309,C00000010,2022-06-15,2021-10-21,Second Class,Corporate,FUR-CH-10000847,Furniture,Chairs,1454.9,5
US-2015-160351,C00000927,2022-11-23,2021-10-21,Same Day,Consumer,TEC-PH-10000526,Technology,Phones,287.97,3
US-2015-153039,C00000423,2020-09-22,2021-10-22,First Class,Consumer,TEC-AC-10003628,Technology,Accessories,47.984,2
US-2015-157297,C00000352,2023-02-14,2021-10-22,Standard Class,Consumer,OFF-BI-10004364,Office Supplies,Binders,4.752,4
US-2015-159401,C00000891,2023-05-26,2021-10-22,Standard Class,Consumer,FUR-BO-10004357,Furniture,Bookcases,512.499,3
US-2015-160241,C00000944,2022-07-05,2021-10-22,Standard Class,Corporate,OFF-PA-10003349,Office Supplies,Paper,12.96,2
US-2015-151141,C00000508,2021-09-20,2021-10-23,Second Class,Consumer,FUR-CH-10000595,Furniture,Chairs,1931.04,9
US-2015-152007,C00000303,2022-05-10,2021-10-23,Second Class,Corporate,OFF-BI-10002353,Office Supplies,Binders,23.16,5
US-2015-159795,C00000780,2021-05-22,2021-10-23,Standard Class,Consumer,OFF-FA-10002280,Office Supplies,Fasteners,35,7
US-2015-160289,C00000747,2020-01-06,2021-10-23,Standard Class,Corporate,OFF-AR-10002067,Office Supplies,Art,99.2,5
US-2015-151486,C00000716,2020-03-25,2021-10-24,Standard Class,Consumer,OFF-ST-10000918,Office Supplies,Storage,54.5,5
US-2015-153895,C00000178,2021-08-14,2021-10-24,Standard Class,Corporate,TEC-PH-10002115,Technology,Phones,118.782,3
US-2015-154660,C00000823,2022-02-28,2021-10-24,Second Class,Consumer,TEC-AC-10001465,Technology,Accessories,435.84,12
US-2015-154747,C00000991,2023-09-29,2021-10-24,Standard Class,Consumer,OFF-BI-10003981,Office Supplies,Binders,2.724,3
US-2015-155161,C00000696,2022-01-11,2021-10-24,Standard Class,Corporate,OFF-AR-10002067,Office Supplies,Art,99.2,5
US-2015-156171,C00000411,2022-10-27,2021-10-24,Second Class,Corporate,FUR-TA-10002533,Furniture,Tables,876.3,10
US-2015-159321,C00000190,2021-07-07,2021-10-24,Second Class,Corporate,TEC-PH-10000376,Technology,Phones,15.984,2
US-2015-159499,C00000552,2023-06-18,2021-10-24,Second Class,Corporate,OFF-AP-10002765,Office Supplies,Appliances,79.47,3
US-2015-154641,C00000839,2020-02-12,2021-10-25,Second Class,Consumer,OFF-ST-10001469,Office Supplies,Storage,161.94,3
US-2015-154983,C00000688,2022-10-07,2021-10-25,Second Class,Consumer,TEC-PH-10001835,Technology,Phones,631.96,4
US-2015-156377,C00000752,2020-01-13,2021-10-25,Standard Class,Consumer,OFF-PA-10002245,Office Supplies,Paper,53.82,9
US-2015-156534,C00000721,2020-02-09,2021-10-25,Standard Class,Corporate,FUR-CH-10002647,Furniture,Chairs,170.352,3
US-2015-157475,C00000335,2023-09-17,2021-10-25,First Class,Home Office,OFF-AR-10001958,Office Supplies,Art,67.92,5
US-2015-157999,C00000344,2021-01-19,2021-10-25,Standard Class,Consumer,OFF-AP-10000055,Office Supplies,Appliances,12.992,2
US-2015-160383,C00000548,2023-04-06,2021-10-25,Standard Class,Consumer,FUR-FU-10004665,Furniture,Furnishings,821.88,6
US-2015-150936,C00000519,2022-09-27,2021-10-26,Standard Class,Consumer,OFF-PA-10002870,Office Supplies,Paper,37.44,6
US-2015-153497,C00000205,2021-03-13,2021-10-26,Standard Class,Consumer,FUR-CH-10004875,Furniture,Chairs,199.304,4
US-2015-153722,C00000197,2023-12-28,2021-10-26,First Class,Corporate,FUR-BO-10004015,Furniture,Bookcases,305.9745,3
US-2015-157267,C00000269,2022-10-27,2021-10-26,Standard Class,Consumer,OFF-AR-10001770,Office Supplies,Art,7.98,3
US-2015-159260,C00000333,2023-04-03,2021-10-26,Standard Class,Consumer,FUR-CH-10002758,Furniture,Chairs,585.552,3
US-2015-151222,C00000274,2021-01-25,2021-10-27,Same Day,Home Office,FUR-CH-10004875,Furniture,Chairs,113.888,2
US-2015-153344,C00000217,2022-07-02,2021-10-27,Second Class,Corporate,TEC-AC-10003063,Technology,Accessories,100,4
US-2015-156479,C00000436,2023-01-28,2021-10-27,Standard Class,Corporate,OFF-EN-10002600,Office Supplies,Envelopes,26.55,9
US-2015-158599,C00000838,2021-02-25,2021-10-27,Second Class,Consumer,TEC-AC-10002402,Technology,Accessories,239.97,3
US-2015-160446,C00000415,2023-03-24,2021-10-27,First Class,Consumer,TEC-PH-10001924,Technology,Phones,83.988,2
US-2015-160571,C00000344,2020-04-22,2021-10-27,First Class,Home Office,TEC-AC-10000991,Technology,Accessories,112.776,3
US-2015-153104,C00000530,2023-02-18,2021-10-28,First Class,Consumer,OFF-BI-10001922,Office Supplies,Binders,61.776,13
US-2015-154027,C00001046,2022-05-29,2021-10-28,First Class,Corporate,TEC-PH-10004100,Technology,Phones,71.96,5
US-2015-156498,C00000140,2022-06-07,2021-10-28,Second Class,Corporate,OFF-LA-10001641,Office Supplies,Labels,10.08,4
US-2015-157975,C00000148,2023-07-03,2021-10-28,First Class,Consumer,OFF-PA-10003651,Office Supplies,Paper,46.76,7
US-2015-158202,C00000764,2020-08-03,2021-10-28,Second Class,Corporate,OFF-SU-10002503,Office Supplies,Supplies,28.4,5
US-2015-152744,C00000390,2022-01-30,2021-10-29,Standard Class,Home Office,FUR-FU-10003724,Furniture,Furnishings,46.872,7
US-2015-153396,C00000146,2023-04-20,2021-10-29,Second Class,Consumer,FUR-CH-10001146,Furniture,Chairs,60.89,1
US-2015-152264,C00000154,2022-11-04,2021-10-30,Standard Class,Corporate,OFF-PA-10003228,Office Supplies,Paper,440.19,9
US-2015-152273,C00000557,2023-08-27,2021-10-30,First Class,Consumer,OFF-ST-10000585,Office Supplies,Storage,264.32,2
US-2015-160613,C00001034,2022-03-21,2021-10-30,Standard Class,Consumer,TEC-AC-10002049,Technology,Accessories,843.9,2
US-2015-151586,C00000391,2023-10-09,2021-10-31,Standard Class,Consumer,TEC-MA-10002859,Technology,Machines,287.968,4
US-2015-151688,C00000851,2020-11-16,2021-10-31,First Class,Corporate,TEC-AC-10004855,Technology,Accessories,69.98,2
US-2015-152629,C00000389,2021-06-29,2021-10-31,Second Class,Corporate,TEC-PH-10001809,Technology,Phones,119.96,1
US-2015-152707,C00000359,2020-10-05,2021-10-31,Standard Class,Consumer,OFF-BI-10002049,Office Supplies,Binders,2.934,3
US-2015-155408,C00000079,2022-08-06,2021-10-31,Same Day,Corporate,OFF-BI-10003982,Office Supplies,Binders,18.693,3
US-2015-155412,C00000553,2022-06-05,2021-10-31,Standard Class,Consumer,OFF-BI-10001617,Office Supplies,Binders,33.088,4
US-2015-156422,C00000486,2022-10-18,2021-10-31,Standard Class,Consumer,OFF-EN-10003068,Office Supplies,Envelopes,7.92,1
US-2015-150694,C00000432,2022-07-30,2021-11-01,Same Day,Consumer,OFF-BI-10004654,Office Supplies,Binders,5.193,3
US-2015-152387,C00000586,2023-02-17,2021-11-01,Standard Class,Corporate,OFF-ST-10001325,Office Supplies,Storage,8.384,1
US-2015-153479,C00000758,2023-06-25,2021-11-01,First Class,Home Office,OFF-ST-10002370,Office Supplies,Storage,68.448,4
US-2015-156077,C00000637,2023-01-01,2021-11-01,Standard Class,Corporate,TEC-PH-10004188,Technology,Phones,124.95,5
US-2015-157608,C00000812,2021-01-04,2021-11-01,Standard Class,Consumer,FUR-CH-10001545,Furniture,Chairs,239.358,3
US-2015-158890,C00001051,2021-05-11,2021-11-01,First Class,Corporate,OFF-ST-10001172,Office Supplies,Storage,33.568,2
