JobID,Failure_90d,Field,FormationType,CompletionType,ESP_Model,OilRate_bpd,WaterCut_frac,GasOilRatio_scf_bbl,IntakePressure_psia,DischargePressure_psia,THP_psia,WellheadTemp_C,MotorTemp_C,Vibration_RMS,Power_kW,DriveFrequency_Hz,RunTimeSincePull_days,SandRate_mgL,ScaleInhibitor_ppm,CorrosionInhibitor_ppm,ChokeSize_in,TubingID_in,Fail_Prob_Internal,kW_per_bbl,DP_Margin_psia
ESPJOB-0000249,0,Bu Hasa,Sandstone,Single-Stage,ESP-562,1725.0,0.375,783.0,324.8,3779.3,765.1,57.7,114.0,2.833,310.9,57.1,237.1,9.33,54.2,28.8,1.0,2.875,0.4224,0.1802,3454.5
ESPJOB-0000383,0,Fateh,Sandstone,Single-Stage,ESP-675,2440.5,0.6143,376.8,889.9,3954.1,611.5,83.1,117.5,5.229,296.4,56.42,199.8,12.33,12.8,45.5,0.5,3.5,0.2034,0.1215,3064.2
ESPJOB-0000826,0,Lower Zakum,Carbonate,Single-Stage,ESP-400,3304.3,0.5931,568.8,714.5,4123.7,594.1,81.2,131.8,4.991,485.3,48.33,172.3,18.32,53.8,0.0,1.0,2.375,0.4246,0.1469,3409.1
ESPJOB-0000141,0,Upper Zakum,Sandstone,Single-Stage,ESP-400,1745.0,0.3913,250.3,891.0,4185.4,692.9,73.8,93.9,2.467,247.4,58.0,224.3,10.31,23.4,19.9,0.5,2.375,0.0935,0.1418,3294.4
ESPJOB-0000068,0,Upper Zakum,Sandstone,Multi-Stage,ESP-675,3078.1,0.1292,374.5,886.7,3019.7,394.4,72.3,136.2,4.565,375.6,64.08,178.1,16.46,53.3,49.6,1.0,3.5,0.1104,0.122,2133.0
ESPJOB-0000385,0,Bab,Carbonate,Single-Stage,ESP-562,973.4,0.0435,496.6,743.8,3292.3,582.0,73.2,90.6,4.315,197.5,46.15,48.3,12.37,8.2,15.9,1.25,2.875,0.1335,0.2029,2548.5
ESPJOB-0000571,0,Bab,Carbonate,Smart,ESP-562,1984.0,0.2281,170.5,842.2,3894.9,709.2,77.6,102.9,3.629,280.9,40.55,405.8,7.47,62.2,14.2,1.25,2.375,0.0915,0.1416,3052.6
ESPJOB-0000825,0,Bu Hasa,Sandstone,Multi-Stage,ESP-675,2385.2,0.302,543.3,796.7,3904.2,749.0,82.6,97.7,3.829,338.6,43.94,343.9,23.09,28.0,34.1,0.5,3.5,0.1215,0.142,3107.5
ESPJOB-0000169,0,Bab,Sandstone,Multi-Stage,ESP-400,3410.3,0.0977,163.9,967.4,3560.7,568.8,64.6,137.0,3.583,456.7,63.87,312.3,3.89,77.2,29.5,1.0,2.375,0.0441,0.1339,2593.4
ESPJOB-0000558,0,Bu Hasa,Carbonate,Single-Stage,ESP-400,2196.7,0.3484,1388.7,604.4,3341.0,678.8,69.1,104.5,5.432,284.9,43.63,93.0,19.64,2.1,25.4,1.5,2.875,0.3427,0.1297,2736.7
ESPJOB-0000620,0,Bu Hasa,Carbonate,Single-Stage,ESP-538,2018.9,0.4365,275.2,356.2,2851.0,506.4,83.5,111.6,4.263,236.9,69.53,30.1,7.8,28.0,12.4,0.5,3.5,0.1505,0.1173,2494.9
ESPJOB-0000124,0,Lower Zakum,Sandstone,Single-Stage,ESP-538,3243.6,0.3346,736.5,887.5,3863.8,904.2,62.7,123.2,4.84,448.5,66.64,214.3,40.51,70.1,7.0,0.5,2.875,0.3693,0.1383,2976.3
ESPJOB-0000905,1,Bab,Sandstone,Single-Stage,ESP-562,1360.4,0.6333,1736.7,913.2,3404.1,802.0,45.7,102.3,3.932,207.9,51.77,220.5,22.66,43.7,5.9,0.75,2.375,0.3565,0.1528,2490.8
ESPJOB-0000266,1,Fateh,Carbonate,Smart,ESP-400,4415.0,0.3461,343.7,1005.8,3829.0,653.5,93.8,141.0,5.474,611.0,57.04,256.1,16.93,34.4,22.6,1.25,4.5,0.1905,0.1384,2823.2
ESPJOB-0000550,0,Bab,Sandstone,Multi-Stage,ESP-562,4101.3,0.3762,676.9,792.5,3347.6,587.4,79.0,149.0,4.883,550.4,59.82,83.5,20.58,34.0,31.5,1.0,4.5,0.2034,0.1342,2555.1
ESPJOB-0000629,1,Lower Zakum,Sandstone,Multi-Stage,ESP-538,1912.5,0.5257,1183.8,820.1,2442.7,594.7,60.0,110.8,5.143,248.9,54.21,384.2,42.19,14.2,11.6,1.5,4.5,0.4397,0.1301,1622.6
ESPJOB-0000735,1,Bu Hasa,Sandstone,Single-Stage,ESP-400,1802.6,0.5919,514.8,762.6,3429.2,701.7,49.7,103.5,3.499,254.8,40.69,137.9,14.27,52.1,13.6,0.75,2.375,0.2377,0.1414,2666.6
ESPJOB-0000590,0,Upper Zakum,Sandstone,Single-Stage,ESP-562,1741.7,0.8328,488.7,965.5,4666.4,670.5,65.3,120.6,2.804,221.2,62.06,775.3,4.48,43.2,23.5,1.25,2.875,0.2043,0.127,3700.9
ESPJOB-0000940,1,Bu Hasa,Shale,Single-Stage,ESP-538,1897.0,0.2414,488.0,744.2,3016.0,680.6,62.7,98.0,5.16,205.7,45.79,17.6,6.85,55.8,9.2,1.0,3.5,0.0975,0.1084,2271.8
ESPJOB-0000947,0,Bu Hasa,Carbonate,Multi-Stage,ESP-538,2325.9,0.483,547.3,746.7,4109.0,593.4,68.3,129.8,4.274,353.0,59.9,437.1,5.95,48.4,20.8,1.0,2.375,0.3521,0.1518,3362.3
ESPJOB-0000993,0,Bu Hasa,Carbonate,Single-Stage,ESP-400,3053.6,0.3051,407.4,563.5,2822.5,509.2,74.4,126.0,5.95,359.9,58.11,116.0,7.86,8.2,8.8,0.5,3.5,0.1547,0.1179,2259.0
ESPJOB-0000542,1,Bu Hasa,Carbonate,Multi-Stage,ESP-538,2520.5,0.7716,501.6,901.9,4064.5,487.9,69.3,131.4,6.739,324.0,65.94,499.1,24.53,21.0,7.8,1.0,2.875,0.4575,0.1285,3162.6
ESPJOB-0000048,0,Fateh,Carbonate,Multi-Stage,ESP-538,2861.9,0.4174,554.5,1020.0,3953.6,589.7,74.2,129.2,4.516,419.1,70.0,389.6,19.77,14.9,21.3,0.75,3.5,0.2565,0.1464,2933.6
ESPJOB-0000328,0,Bu Hasa,Carbonate,Single-Stage,ESP-538,2507.2,0.0305,70.0,1021.0,4221.0,831.3,70.3,102.1,4.147,368.2,62.45,269.0,18.75,14.0,7.0,1.0,3.5,0.0536,0.1468,3200.0
ESPJOB-0000149,0,Fateh,Sandstone,Multi-Stage,ESP-400,2022.4,0.1501,322.1,776.0,3940.6,880.6,67.1,119.0,4.03,261.2,55.2,398.2,3.2,53.7,35.1,1.25,4.5,0.1268,0.1291,3164.6
ESPJOB-0000769,1,Bab,Sandstone,Multi-Stage,ESP-538,2946.5,0.4292,332.0,607.1,3152.5,638.8,70.0,120.6,4.154,410.4,63.37,396.9,9.44,71.3,16.0,1.0,2.375,0.1651,0.1393,2545.5
ESPJOB-0000457,1,Fateh,Carbonate,Single-Stage,ESP-538,2880.8,0.5796,288.1,717.0,3067.6,732.7,86.8,130.0,5.08,381.6,70.0,95.6,2.98,93.7,22.4,0.75,2.375,0.0909,0.1325,2350.6
ESPJOB-0000061,0,Bab,Carbonate,Smart,ESP-538,2555.6,0.5194,93.1,965.8,3565.5,719.5,69.7,120.6,4.112,383.7,65.72,353.4,6.56,44.0,49.2,0.75,2.875,0.0603,0.1501,2599.7
ESPJOB-0000505,0,SARB,Carbonate,Single-Stage,ESP-538,2010.8,0.4991,739.6,1040.4,4452.3,629.1,60.6,123.8,2.991,256.6,43.82,382.4,6.35,18.6,0.7,1.5,2.875,0.3375,0.1276,3412.0
ESPJOB-0000280,0,Bu Hasa,Shale,Single-Stage,ESP-538,4039.8,0.2886,435.0,744.0,2351.9,515.2,64.0,145.1,4.826,459.4,51.09,196.6,11.85,41.8,24.3,0.75,2.875,0.1455,0.1137,1607.9
ESPJOB-0000726,0,Upper Zakum,Carbonate,Multi-Stage,ESP-538,3685.5,0.2249,276.0,772.9,3366.0,474.6,74.6,143.2,5.087,472.1,70.0,283.6,36.98,56.0,27.5,0.5,3.5,0.2209,0.1281,2593.2
ESPJOB-0000888,0,Bu Hasa,Sandstone,Single-Stage,ESP-400,2752.8,0.5709,941.2,523.1,2641.0,320.1,80.5,133.2,4.766,346.6,62.88,194.2,10.74,66.8,34.0,1.0,2.875,0.3133,0.1259,2117.8
ESPJOB-0000195,1,Bab,Carbonate,Single-Stage,ESP-675,2443.5,0.3356,2775.3,731.8,3460.0,606.8,65.7,123.7,4.153,379.9,61.99,119.7,20.29,7.8,1.8,0.75,3.5,0.4024,0.1555,2728.2
ESPJOB-0000386,1,Bu Hasa,Carbonate,Single-Stage,ESP-538,3389.6,0.4986,1377.4,762.3,2979.4,546.5,85.9,154.0,5.345,416.2,48.68,142.5,10.9,50.1,21.7,0.75,2.375,0.3747,0.1228,2217.1
ESPJOB-0000475,0,Lower Zakum,Carbonate,Single-Stage,ESP-538,1931.9,0.8173,882.4,885.0,3295.2,672.6,58.8,115.4,5.052,275.7,43.69,123.5,27.42,57.7,18.9,1.0,3.5,0.329,0.1427,2410.2
ESPJOB-0000371,0,Bab,Carbonate,Multi-Stage,ESP-538,2293.7,0.0733,460.9,1156.7,2906.1,708.3,56.4,109.3,3.574,346.5,63.19,181.5,26.69,57.4,22.8,1.0,2.875,0.0837,0.1511,1749.4
ESPJOB-0000276,0,Bab,Carbonate,Single-Stage,ESP-538,2743.0,0.7724,817.4,719.1,2871.2,380.5,90.5,146.8,3.205,395.0,64.68,326.1,7.24,19.8,31.2,1.0,2.375,0.286,0.144,2152.2
ESPJOB-0000912,0,Bab,Shale,Multi-Stage,ESP-562,2812.0,0.6192,393.1,861.4,2896.6,528.6,76.7,127.9,5.594,381.6,68.81,342.8,28.14,30.8,47.0,0.5,3.5,0.256,0.1357,2035.2
ESPJOB-0000198,0,Bu Hasa,Carbonate,Multi-Stage,ESP-562,3416.4,0.8856,477.9,805.3,3537.0,600.3,83.7,159.9,4.386,434.1,55.62,277.6,16.3,59.4,11.6,1.0,2.875,0.3467,0.1271,2731.6
ESPJOB-0000953,0,Upper Zakum,Carbonate,Multi-Stage,ESP-562,4962.7,0.2696,594.5,778.1,2979.3,700.1,79.5,158.7,5.906,558.0,53.27,102.0,20.52,36.7,8.3,0.5,2.875,0.1464,0.1124,2201.2
ESPJOB-0000562,0,Bab,Shale,Single-Stage,ESP-400,3433.6,0.5602,380.9,837.1,3303.6,613.4,83.3,140.6,5.887,453.1,46.96,60.0,15.45,62.7,22.9,0.75,3.5,0.2283,0.132,2466.5
ESPJOB-0000974,0,Fateh,Carbonate,Smart,ESP-400,1792.9,0.3952,913.8,999.1,3560.1,514.5,74.4,106.9,2.592,315.5,56.86,572.4,7.47,13.8,41.6,0.5,2.375,0.1714,0.176,2561.1
ESPJOB-0000202,0,Bab,Sandstone,Multi-Stage,ESP-538,3050.3,0.2608,135.6,789.2,2947.4,581.8,91.8,129.7,4.059,371.6,60.91,176.2,36.73,38.2,39.6,0.75,2.375,0.1151,0.1218,2158.3
ESPJOB-0000433,0,Lower Zakum,Carbonate,Multi-Stage,ESP-538,3485.9,0.6089,355.6,865.6,3652.5,688.5,86.9,146.3,5.224,413.2,59.86,424.6,22.86,17.6,17.4,0.75,3.5,0.3837,0.1185,2786.9
ESPJOB-0000159,1,Lower Zakum,Carbonate,Multi-Stage,ESP-675,1516.3,0.3489,645.4,991.5,2904.4,626.4,45.7,107.9,4.51,202.2,43.19,143.2,9.37,59.7,39.4,1.0,2.875,0.1477,0.1333,1912.9
ESPJOB-0000247,0,Bab,Sandstone,Single-Stage,ESP-400,2616.9,0.8814,218.6,606.5,2980.8,623.5,75.5,138.1,5.685,341.2,46.64,16.4,9.73,36.3,16.8,1.25,3.5,0.2671,0.1304,2374.3
ESPJOB-0000685,0,Fateh,Sandstone,Multi-Stage,ESP-675,3528.4,0.3585,574.9,562.0,3311.4,759.8,86.2,132.0,4.297,436.6,58.96,428.1,40.32,10.6,4.4,1.0,2.375,0.4163,0.1237,2749.4
ESPJOB-0000827,0,Lower Zakum,Sandstone,Multi-Stage,ESP-400,1626.1,0.0427,268.8,968.0,3582.6,546.8,46.6,80.2,3.521,327.9,49.83,474.9,11.81,38.9,33.8,0.5,2.375,0.0795,0.2017,2614.6
ESPJOB-0000468,0,Bab,Carbonate,Multi-Stage,ESP-538,3263.1,0.0968,218.8,856.2,3245.7,449.1,89.0,121.1,4.317,432.8,60.74,340.3,39.92,37.2,43.4,0.75,3.5,0.1073,0.1326,2389.6
ESPJOB-0000199,0,Bu Hasa,Carbonate,Single-Stage,ESP-400,1722.3,0.5703,133.3,804.9,2931.1,640.9,69.0,117.3,4.909,237.0,60.38,118.2,7.44,11.5,4.0,0.5,3.5,0.1234,0.1376,2126.2
ESPJOB-0000602,0,Bu Hasa,Carbonate,Single-Stage,ESP-400,3720.6,0.6254,715.3,970.5,4325.3,917.6,87.8,148.4,4.158,480.9,52.44,499.9,8.21,14.8,30.9,1.25,2.375,0.5088,0.1293,3354.8
ESPJOB-0000481,0,SARB,Carbonate,Multi-Stage,ESP-562,1615.6,0.3215,633.1,752.7,3870.0,912.1,65.9,101.8,2.717,280.9,59.82,154.6,16.42,56.0,21.2,0.75,2.375,0.2505,0.1738,3117.3
ESPJOB-0000487,0,Upper Zakum,Carbonate,Single-Stage,ESP-562,1708.3,0.3384,156.8,784.4,3347.0,681.1,75.2,109.9,3.39,294.0,52.47,273.5,6.78,28.3,20.7,1.0,4.5,0.1203,0.1721,2562.6
ESPJOB-0000692,1,Lower Zakum,Sandstone,Multi-Stage,ESP-538,2577.8,0.582,437.9,902.9,3321.9,802.9,77.5,134.6,3.803,361.1,57.42,178.9,4.51,51.1,41.5,1.0,4.5,0.1125,0.1401,2419.0
ESPJOB-0000419,0,Lower Zakum,Sandstone,Single-Stage,ESP-400,2708.3,0.2138,628.3,712.4,3464.5,622.3,66.3,111.1,2.802,372.2,59.55,290.6,21.27,54.4,24.1,1.25,2.375,0.15,0.1374,2752.1
ESPJOB-0000423,1,Lower Zakum,Shale,Multi-Stage,ESP-400,4037.8,0.376,425.2,640.6,3375.5,756.6,88.2,145.5,5.09,475.6,70.0,168.2,41.43,17.2,11.2,0.75,3.5,0.3208,0.1178,2734.9
ESPJOB-0000460,0,Bab,Carbonate,Multi-Stage,ESP-400,3962.3,0.4183,670.6,1113.5,4148.9,542.1,74.4,148.2,4.283,541.7,67.89,38.9,6.98,50.9,31.4,0.75,4.5,0.0738,0.1367,3035.4
ESPJOB-0000898,0,Bu Hasa,Sandstone,Single-Stage,ESP-538,4564.3,0.4009,349.5,701.1,2865.8,535.2,86.5,158.9,4.711,506.7,70.0,178.0,18.18,43.1,17.4,0.5,2.375,0.1622,0.111,2164.7
ESPJOB-0000770,1,Lower Zakum,Carbonate,Single-Stage,ESP-538,2796.6,0.4844,1403.7,1113.9,3892.7,859.6,58.5,135.4,3.221,363.8,68.97,625.8,3.18,22.8,4.4,1.5,2.875,0.2085,0.1301,2778.7
ESPJOB-0000027,0,Bab,Sandstone,Multi-Stage,ESP-562,1953.7,0.7143,303.9,757.0,3409.4,825.7,65.5,124.7,4.813,303.3,69.63,552.0,10.3,47.0,23.1,0.5,3.5,0.2481,0.1553,2652.4
ESPJOB-0000991,0,Lower Zakum,Carbonate,Single-Stage,ESP-538,1506.2,0.6341,466.8,762.5,2863.1,514.0,78.8,101.1,5.591,231.4,59.5,24.0,55.54,40.0,19.6,1.0,2.375,0.2032,0.1536,2100.6
ESPJOB-0000949,0,Lower Zakum,Carbonate,Multi-Stage,ESP-538,3335.7,0.2892,587.0,941.7,2709.4,537.9,75.4,131.8,3.374,406.0,55.93,209.9,13.56,53.8,16.7,0.5,3.5,0.0654,0.1217,1767.7
ESPJOB-0000850,1,Fateh,Sandstone,Single-Stage,ESP-538,3693.0,0.5798,975.4,1055.3,4699.7,1007.5,73.1,150.6,5.19,526.6,64.3,83.8,23.83,2.0,35.3,1.0,2.875,0.4975,0.1426,3644.3
ESPJOB-0000125,0,Fateh,Carbonate,Multi-Stage,ESP-538,4503.6,0.3855,121.2,543.9,3106.3,726.8,84.8,152.7,5.416,572.7,61.72,273.6,11.65,14.8,19.7,0.5,3.5,0.2375,0.1272,2562.3
ESPJOB-0000533,1,Upper Zakum,Carbonate,Single-Stage,ESP-400,2620.1,0.3198,305.0,751.8,3361.6,764.1,74.9,123.2,3.864,339.2,53.83,368.2,20.74,33.9,3.2,1.0,3.5,0.1982,0.1295,2609.8
ESPJOB-0000296,1,Bab,Sandstone,Smart,ESP-400,2491.6,0.4641,783.7,914.3,3760.2,508.5,70.9,113.7,3.607,373.2,54.16,34.8,30.99,50.1,28.5,0.75,2.875,0.157,0.1498,2845.9
ESPJOB-0000651,0,Bu Hasa,Carbonate,Multi-Stage,ESP-400,1688.7,0.5309,483.3,994.3,3307.3,479.4,73.1,112.6,3.702,268.6,46.05,56.4,13.7,44.4,48.2,0.75,3.5,0.0973,0.1591,2313.0
ESPJOB-0000689,0,Bab,Carbonate,Single-Stage,ESP-538,2213.2,0.1389,265.9,995.9,3802.9,566.9,81.1,116.6,6.2,348.7,52.45,67.1,11.06,40.3,50.5,1.0,2.375,0.114,0.1576,2807.1
ESPJOB-0000043,0,SARB,Sandstone,Single-Stage,ESP-675,2255.6,0.3482,325.1,1047.2,4442.5,861.2,81.7,113.9,3.458,309.8,66.69,329.2,3.03,8.6,35.5,0.75,2.375,0.1348,0.1374,3395.3
ESPJOB-0000269,0,SARB,Carbonate,Smart,ESP-400,704.9,0.6906,428.9,857.3,2811.3,406.9,61.8,83.6,3.015,114.0,51.36,44.3,34.42,5.9,23.0,0.75,3.5,0.0868,0.1617,1953.9
ESPJOB-0000816,0,Bu Hasa,Carbonate,Multi-Stage,ESP-562,2119.9,0.3363,616.2,691.2,3365.9,450.8,58.0,102.5,4.68,304.5,56.11,216.1,28.6,74.3,3.7,0.75,2.875,0.2629,0.1437,2674.8
ESPJOB-0000139,0,Bab,Sandstone,Single-Stage,ESP-562,3438.4,0.3957,261.1,932.6,3658.6,889.5,79.2,132.2,4.014,449.2,60.71,3.6,71.21,87.2,21.7,0.75,2.375,0.1334,0.1306,2726.0
ESPJOB-0000909,0,Fateh,Shale,Single-Stage,ESP-562,1638.6,0.5617,389.8,1055.7,3387.4,679.9,66.9,92.7,3.93,229.5,52.36,36.5,12.46,4.3,27.7,1.25,4.5,0.16,0.14,2331.7
ESPJOB-0000479,0,Bu Hasa,Carbonate,Single-Stage,ESP-538,998.0,0.1793,329.3,1011.9,3573.3,853.6,57.9,89.2,2.113,211.1,55.84,193.0,1.61,32.8,7.2,1.0,2.875,0.0372,0.2115,2561.4
ESPJOB-0000788,0,Upper Zakum,Shale,Multi-Stage,ESP-400,2563.7,0.2988,385.2,649.9,3455.0,709.4,68.2,104.9,3.719,355.4,56.96,350.2,3.74,75.8,24.9,0.75,2.875,0.1096,0.1386,2805.1
ESPJOB-0000645,0,Upper Zakum,Shale,Single-Stage,ESP-538,1034.0,0.2165,367.8,606.8,2649.1,486.7,67.0,97.6,2.844,193.2,70.0,467.7,27.49,99.8,32.9,1.0,2.375,0.1729,0.1869,2042.3
ESPJOB-0000987,0,Upper Zakum,Sandstone,Single-Stage,ESP-675,2793.0,0.6353,440.3,472.0,1984.7,332.1,69.3,137.6,4.113,342.9,65.42,435.8,20.4,17.9,22.2,1.0,2.875,0.3216,0.1228,1512.7
ESPJOB-0000360,0,Bab,Sandstone,Multi-Stage,ESP-562,1905.4,0.6047,671.6,578.6,3121.2,461.6,84.6,102.1,4.272,291.4,57.65,31.8,9.01,0.0,17.7,1.25,3.5,0.2335,0.1529,2542.6
ESPJOB-0000228,1,Fateh,Sandstone,Single-Stage,ESP-562,2424.2,0.6078,251.9,987.6,2048.8,311.0,80.0,128.9,4.295,353.0,70.0,504.8,18.47,15.4,48.5,0.75,3.5,0.1819,0.1456,1061.2
ESPJOB-0000044,0,Upper Zakum,Carbonate,Multi-Stage,ESP-562,1876.5,0.6459,296.7,782.6,3730.8,530.6,72.4,101.6,5.715,298.6,55.86,386.3,7.12,13.0,43.5,1.0,3.5,0.1704,0.1591,2948.2
ESPJOB-0000450,0,Lower Zakum,Carbonate,Multi-Stage,ESP-538,1972.0,0.2769,321.5,708.8,3544.5,802.8,68.8,108.9,3.597,308.8,63.27,129.9,34.58,29.4,20.5,1.5,3.5,0.1616,0.1566,2835.7
ESPJOB-0000520,1,Upper Zakum,Sandstone,Multi-Stage,ESP-400,3108.8,0.7258,293.5,977.9,3197.2,404.6,76.0,146.1,4.46,411.7,68.24,641.3,14.41,46.6,5.7,1.25,2.375,0.2792,0.1324,2219.3
ESPJOB-0000288,0,Bu Hasa,Sandstone,Multi-Stage,ESP-538,1552.3,0.3171,475.5,1235.4,4888.1,935.2,65.1,87.7,3.546,267.7,49.49,273.3,12.48,6.4,21.5,0.75,4.5,0.1437,0.1724,3652.7
ESPJOB-0000766,1,SARB,Sandstone,Single-Stage,ESP-400,2593.8,0.6388,276.7,825.0,3206.9,560.4,76.7,119.4,4.674,356.4,58.14,139.2,48.5,37.8,19.6,1.25,2.875,0.3062,0.1374,2381.9
ESPJOB-0000071,0,Bu Hasa,Carbonate,Multi-Stage,ESP-538,518.0,0.3217,243.7,1060.8,3605.3,723.2,71.4,79.0,3.097,125.1,46.72,425.7,5.94,44.1,17.6,1.25,3.5,0.1062,0.2414,2544.4
ESPJOB-0000471,0,Bab,Carbonate,Single-Stage,ESP-538,2266.0,0.5559,955.3,535.4,2714.7,631.1,85.1,104.6,5.25,322.5,53.3,693.2,14.34,32.4,17.8,1.0,2.875,0.4023,0.1423,2179.4
ESPJOB-0000243,0,Bu Hasa,Shale,Multi-Stage,ESP-675,2387.0,0.5395,214.3,451.0,2791.8,364.0,67.7,115.8,4.391,373.3,62.47,137.6,17.55,35.6,1.7,0.75,2.875,0.2361,0.1564,2340.8
ESPJOB-0000581,0,Lower Zakum,Carbonate,Smart,ESP-675,1868.3,0.3513,469.8,414.5,2878.5,459.7,61.8,109.6,4.229,244.3,55.49,220.3,11.68,20.0,19.4,1.0,2.875,0.2084,0.1307,2464.0
ESPJOB-0000225,0,Bu Hasa,Sandstone,Multi-Stage,ESP-538,1563.2,0.3087,358.5,665.6,2653.9,624.9,69.8,97.4,2.464,232.8,50.74,353.4,116.24,1.2,23.3,0.5,3.5,0.1756,0.1489,1988.3
ESPJOB-0000334,0,Fateh,Carbonate,Smart,ESP-538,2847.2,0.6611,365.7,427.7,2470.3,551.4,69.7,130.7,4.655,358.1,53.77,523.0,57.08,11.5,6.4,0.5,2.875,0.4646,0.1258,2042.6
ESPJOB-0000739,0,Bu Hasa,Carbonate,Single-Stage,ESP-400,3887.1,0.5248,609.4,513.7,2437.5,416.0,73.6,159.1,5.023,434.0,58.03,451.6,8.5,11.7,19.1,0.75,3.5,0.2359,0.1117,1923.9
ESPJOB-0000978,0,Lower Zakum,Sandstone,Single-Stage,ESP-538,2900.8,0.1748,193.3,728.9,3293.6,704.6,85.2,127.1,4.376,445.9,52.65,84.6,19.76,74.0,17.8,1.0,2.375,0.1177,0.1537,2564.7
ESPJOB-0000134,1,Bab,Carbonate,Single-Stage,ESP-538,2046.9,0.0906,215.2,1041.0,2979.7,591.8,63.2,109.1,4.765,271.4,61.94,421.3,87.2,29.1,8.6,1.0,3.5,0.1785,0.1326,1938.7
ESPJOB-0000768,0,Bu Hasa,Carbonate,Multi-Stage,ESP-562,3453.2,0.8143,209.9,1175.6,3857.9,548.7,71.9,151.3,6.14,504.3,47.61,7.7,22.42,35.2,36.8,0.75,2.875,0.0928,0.146,2682.3
ESPJOB-0000954,0,Fateh,Carbonate,Smart,ESP-538,330.0,0.3842,1030.8,773.9,3710.9,757.7,76.8,81.5,3.16,84.6,53.44,256.3,20.1,35.7,10.4,1.0,4.5,0.2259,0.2563,2937.0
ESPJOB-0000277,0,Upper Zakum,Carbonate,Multi-Stage,ESP-562,2436.8,0.7031,151.8,891.9,3265.0,648.8,71.1,135.3,5.177,326.6,46.81,206.6,9.24,4.2,19.6,0.75,3.5,0.2046,0.134,2373.1
ESPJOB-0000172,1,Lower Zakum,Carbonate,Single-Stage,ESP-675,1849.7,0.3279,240.4,1072.8,4222.1,528.8,65.4,99.4,5.529,309.2,52.42,206.6,21.74,34.8,15.3,0.75,2.375,0.1942,0.1672,3149.3
ESPJOB-0000244,1,Fateh,Sandstone,Single-Stage,ESP-562,1796.7,0.6006,963.5,1014.0,4355.2,871.0,58.5,102.9,3.514,250.2,51.87,64.2,6.72,49.0,0.1,0.75,2.375,0.2086,0.1393,3341.2
ESPJOB-0000972,0,Bab,Carbonate,Multi-Stage,ESP-400,966.8,0.3469,390.7,620.6,3132.1,657.6,67.6,85.6,2.586,169.9,59.92,102.3,4.39,15.3,27.4,1.0,4.5,0.101,0.1757,2511.5
ESPJOB-0000907,0,Fateh,Carbonate,Multi-Stage,ESP-538,1959.2,0.1101,739.2,521.9,3225.7,422.3,65.2,109.7,4.412,289.0,47.6,88.2,4.29,50.9,27.0,1.25,2.875,0.1694,0.1475,2703.8
ESPJOB-0000302,0,Lower Zakum,Sandstone,Single-Stage,ESP-562,1878.0,0.282,225.6,1009.3,3209.1,535.0,83.9,99.3,3.762,290.6,61.24,174.0,6.7,31.3,21.1,0.75,2.375,0.0733,0.1547,2199.8
ESPJOB-0000037,0,Upper Zakum,Carbonate,Multi-Stage,ESP-562,3602.8,0.472,430.8,775.4,3087.3,371.5,67.1,140.2,6.398,425.4,70.0,564.0,22.62,19.7,12.6,1.0,2.375,0.3619,0.1181,2311.9
ESPJOB-0000251,0,Upper Zakum,Sandstone,Single-Stage,ESP-675,1735.5,0.4681,367.8,930.3,3128.3,497.0,86.4,100.2,2.86,280.3,70.0,227.2,21.21,27.7,4.0,1.0,4.5,0.1672,0.1615,2197.9
ESPJOB-0000618,0,Bab,Sandstone,Smart,ESP-400,3948.7,0.1435,941.7,734.3,4020.0,513.0,93.6,137.0,4.881,586.5,65.35,272.8,32.8,42.5,24.9,0.5,4.5,0.2461,0.1485,3285.8
ESPJOB-0000260,0,Lower Zakum,Sandstone,Multi-Stage,ESP-400,3959.5,0.0,461.3,964.1,2589.3,503.2,66.9,136.4,5.617,441.7,55.58,803.4,16.08,52.4,30.3,0.5,3.5,0.0872,0.1116,1625.2
ESPJOB-0000638,0,Upper Zakum,Carbonate,Multi-Stage,ESP-538,2728.4,0.0,289.5,976.0,3306.1,645.4,84.2,111.1,3.332,359.8,53.03,178.9,10.19,32.1,40.4,0.75,2.875,0.041,0.1319,2330.1
ESPJOB-0000179,0,Upper Zakum,Sandstone,Single-Stage,ESP-400,3183.4,0.1572,443.4,1068.7,3164.5,520.4,69.5,130.3,4.249,429.0,49.83,308.7,13.53,30.5,18.1,1.0,2.375,0.1786,0.1348,2095.8
ESPJOB-0000937,1,Fateh,Carbonate,Single-Stage,ESP-400,3440.4,0.259,442.4,806.1,2921.9,372.5,72.4,129.8,4.189,465.2,59.81,12.7,27.72,42.9,26.2,1.0,3.5,0.0968,0.1352,2115.8
ESPJOB-0000988,0,Bu Hasa,Carbonate,Single-Stage,ESP-400,2949.8,0.1398,85.0,753.6,3818.3,874.4,60.4,136.3,2.788,397.9,59.38,240.9,14.55,47.2,43.5,1.25,2.875,0.095,0.1349,3064.7
ESPJOB-0000965,1,Lower Zakum,Sandstone,Multi-Stage,ESP-562,2443.6,0.6695,362.5,1146.0,3633.7,862.3,86.3,127.3,5.827,384.4,56.14,267.1,15.11,35.6,29.2,0.5,2.375,0.3266,0.1573,2487.7
