ScheduleID,RigID,RigType,Contractor,ServiceCompany,Concession,Emirate,WellName,WellType,WellProfile,SpudDate,ReleaseDatePlanned,ReleaseDateActual,DaysPlanned,DaysActual,MoveDaysPlanned,NPTDays,Status,CostPlannedUSD,CostActualUSD,BOPRatingPSI,HoleSizeInches,PlannedTD_m,ReachedTD_m,MudSystem,FromPad,ToPad,Latitude,Longitude
SCH-0005591,RIG-022,Land,Arabian Drilling,ADNOC Services,Fateh,Abu Dhabi Offshore,FTH-5844,Exploration,Horizontal,2023-08-31,2023-09-28,2023-10-04,28,34,3.0,5.2,Released,2476400,3023700.0,15000,8.5,2296,2302,Water-Based Mud,PAD-082,PAD-282,24.41847,53.17388
SCH-0000723,RIG-060,Land,Shelf Drilling,Halliburton,Upper Zakum,Abu Dhabi Offshore,UZ-7862,Workover,Vertical,2023-04-08,2023-04-21,2023-04-24,13,16,2.2,5.0,Released,741700,993200.0,10000,12.25,3560,3581,Synthetic-Based Mud,PAD-243,PAD-125,25.01039,53.54155
SCH-0002028,RIG-013,Tender,ADNOC Drilling,Weatherford,Lower Zakum,Abu Dhabi Offshore,LZ-6568,Exploration,Horizontal,2024-07-24,2024-08-15,2024-08-15,22,22,2.1,0.0,Released,5657000,5968600.0,15000,12.25,3367,3417,Synthetic-Based Mud,PAD-091,PAD-329,24.63832,52.93196
SCH-0007124,RIG-016,Land,KCA Deutag,Halliburton,Upper Zakum,Abu Dhabi Offshore,UZ-5003,Workover,Vertical,2023-08-06,2023-08-16,2023-08-17,10,11,3.4,1.6,Released,685400,829300.0,10000,8.5,2999,3164,Water-Based Mud,PAD-337,PAD-060,24.88235,53.65499
SCH-0011061,RIG-023,Tender,Shelf Drilling,Halliburton,Al Dabb’iya,Abu Dhabi,ALD-6833,Sidetrack,Horizontal,2024-03-29,2024-04-25,2024-04-26,27,28,3.4,1.5,Released,3751300,3748100.0,10000,12.25,3749,4120,Water-Based Mud,PAD-327,PAD-261,24.6888,53.9028
SCH-0006639,RIG-038,Land,Arabian Drilling,Schlumberger,Bu Hasa,Abu Dhabi,BUH-6994,Appraisal,Horizontal,2022-06-02,2022-06-13,2022-06-14,11,12,3.5,1.1,Released,1216500,1487100.0,10000,6.0,3241,3508,Oil-Based Mud,PAD-090,PAD-036,23.51662,54.86434
SCH-0006030,RIG-043,Jackup,KCA Deutag,Weatherford,Upper Zakum,Abu Dhabi Offshore,UZ-2380,Dev,S-curve,2022-07-11,2022-07-31,2022-08-01,20,21,0.8,1.9,Released,2816400,2958300.0,10000,6.125,3673,3941,Oil-Based Mud,PAD-100,PAD-137,24.69047,53.2252
SCH-0009778,RIG-026,Land,Arabian Drilling,Halliburton,SARB,Abu Dhabi Offshore,SARB-3664,Workover,S-curve,2022-02-23,2022-02-28,2022-03-04,5,9,1.4,5.2,Released,280800,553200.0,10000,8.5,3059,3129,Oil-Based Mud,PAD-218,PAD-043,24.68121,53.19391
SCH-0001428,RIG-055,Land,Nabors,ADNOC Services,Bab,Abu Dhabi,BAB-7623,Workover,Deviated,2023-05-18,2023-05-27,2023-05-29,9,11,2.2,3.4,Released,543200,689300.0,10000,8.5,2179,2463,Water-Based Mud,PAD-013,PAD-207,23.9699,53.85437
SCH-0000622,RIG-024,Land,KCA Deutag,Schlumberger,Lower Zakum,Abu Dhabi Offshore,LZ-4546,Workover,Vertical,2024-01-31,2024-02-06,2024-02-08,6,8,3.6,3.8,Released,461700,602700.0,15000,8.5,2416,2280,Water-Based Mud,PAD-077,PAD-339,24.64523,53.9402
SCH-0001760,RIG-036,Land,Shelf Drilling,Baker Hughes,Al Dabb’iya,Abu Dhabi,ALD-3516,Workover,Horizontal,2024-10-21,2024-10-28,2024-10-31,7,10,1.2,4.9,Released,411500,562400.0,10000,6.0,3082,3354,Synthetic-Based Mud,PAD-113,PAD-053,24.34807,53.84443
SCH-0006308,RIG-013,Semi-Sub,Shelf Drilling,ADNOC Services,Bu Hasa,Abu Dhabi,BUH-8514,Exploration,Deviated,2022-06-07,2022-07-19,2022-07-20,42,43,3.8,0.0,Released,9910700,11266500.0,15000,12.25,2983,3367,Synthetic-Based Mud,PAD-070,PAD-190,24.30233,54.11996
SCH-0009782,RIG-004,Jackup,Weatherford,Halliburton,Al Dabb’iya,Abu Dhabi,ALD-7552,Sidetrack,Deviated,2022-10-16,2022-11-02,2022-11-03,17,18,3.6,0.3,Released,1459200,1536800.0,5000,8.5,2334,2247,Water-Based Mud,PAD-005,PAD-164,24.45354,54.65481
SCH-0002335,RIG-058,Jackup,ADNOC Drilling,Weatherford,Upper Zakum,Abu Dhabi Offshore,UZ-0582,Workover,Deviated,2022-06-07,2022-06-16,2022-06-17,9,10,5.5,0.0,Released,1008800,1026400.0,10000,17.5,2459,2851,Water-Based Mud,PAD-190,PAD-069,25.0393,53.76307
SCH-0002957,RIG-056,Jackup,Arabian Drilling,Halliburton,Bu Hasa,Abu Dhabi,BUH-0681,Workover,S-curve,2025-05-05,2025-05-22,2025-05-24,17,19,3.6,1.2,Released,1327400,1500600.0,10000,8.5,2324,2307,Water-Based Mud,PAD-348,PAD-164,23.89687,55.09165
SCH-0008874,RIG-051,Land,ADNOC Drilling,ADNOC Services,SARB,Abu Dhabi Offshore,SARB-1500,Sidetrack,Vertical,2025-02-17,2025-03-04,2025-03-07,15,18,2.1,0.0,Released,911800,1129200.0,15000,12.25,3216,3529,Oil-Based Mud,PAD-176,PAD-295,24.55834,53.70149
SCH-0005111,RIG-002,Tender,Arabian Drilling,Baker Hughes,Upper Zakum,Abu Dhabi Offshore,UZ-5131,Workover,Vertical,2023-12-22,2024-01-14,2024-01-17,23,26,2.6,4.1,Released,3161500,3600700.0,5000,12.25,3592,3934,Water-Based Mud,PAD-129,PAD-244,24.80151,53.40436
SCH-0009067,RIG-002,Land,Weatherford,Halliburton,SARB,Abu Dhabi Offshore,SARB-6094,Sidetrack,S-curve,2022-12-15,2023-01-03,2023-01-04,19,20,4.5,0.0,Released,1589900,1693300.0,10000,8.5,3421,3366,Water-Based Mud,PAD-164,PAD-332,24.83715,53.44737
SCH-0011879,RIG-053,Jackup,ADNOC Drilling,Halliburton,Lower Zakum,Abu Dhabi Offshore,LZ-1130,Workover,Horizontal,2023-06-29,2023-07-08,2023-07-09,9,10,4.2,0.5,Released,741600,867600.0,10000,12.25,3595,3985,Water-Based Mud,PAD-312,PAD-184,24.57023,53.42146
SCH-0008913,RIG-040,Land,KCA Deutag,Halliburton,Fateh,Abu Dhabi Offshore,FTH-8198,Dev,Horizontal,2022-04-15,2022-05-03,2022-05-04,18,19,4.2,0.1,Released,1768700,1930800.0,10000,12.25,2346,2472,Water-Based Mud,PAD-319,PAD-007,24.93312,53.62616
SCH-0009118,RIG-009,Jackup,Arabian Drilling,Schlumberger,Fateh,Abu Dhabi Offshore,FTH-8010,Appraisal,Horizontal,2025-02-03,2025-03-03,2025-03-04,28,29,3.2,0.1,Released,3876400,4216400.0,10000,12.25,2705,2959,Synthetic-Based Mud,PAD-018,PAD-099,24.37522,53.67053
SCH-0010768,RIG-008,Land,Weatherford,Baker Hughes,SARB,Abu Dhabi Offshore,SARB-9061,Appraisal,S-curve,2022-06-05,2022-06-26,2022-06-29,21,24,4.4,2.5,Released,1759800,2085400.0,15000,12.25,3336,3144,Synthetic-Based Mud,PAD-092,PAD-011,24.41285,53.03467
SCH-0001472,RIG-028,Jackup,KCA Deutag,Baker Hughes,Al Dabb’iya,Abu Dhabi,ALD-5963,Exploration,Deviated,2022-07-12,2022-08-16,2022-08-19,35,38,2.1,4.1,Released,5293800,5986200.0,10000,17.5,2796,3189,Water-Based Mud,PAD-332,PAD-106,24.43908,54.27558
SCH-0002106,RIG-008,Land,Nabors,Baker Hughes,Fateh,Abu Dhabi Offshore,FTH-4193,Appraisal,Vertical,2024-09-02,2024-09-18,2024-09-19,16,17,2.7,1.2,Released,1641600,1763200.0,10000,6.0,3361,3449,Water-Based Mud,PAD-202,PAD-161,24.9203,53.71895
SCH-0008395,RIG-037,Land,Weatherford,Schlumberger,Fateh,Abu Dhabi Offshore,FTH-6289,Appraisal,Deviated,2025-05-29,2025-06-15,2025-06-16,17,18,2.8,1.5,Released,1524300,1555700.0,10000,8.5,2990,2971,Water-Based Mud,PAD-039,PAD-150,24.61731,53.17396
SCH-0001120,RIG-025,Land,Weatherford,Schlumberger,Al Dabb’iya,Abu Dhabi,ALD-0467,Workover,Vertical,2024-10-01,2024-10-16,2024-10-18,15,17,1.6,3.9,Released,869800,1067000.0,15000,8.5,1763,2014,Synthetic-Based Mud,PAD-290,PAD-074,23.33535,54.71479
SCH-0005305,RIG-009,Land,ADNOC Drilling,Halliburton,Bab,Abu Dhabi,BAB-9569,Appraisal,Vertical,2022-07-31,2022-08-11,2022-08-14,11,14,1.8,2.4,Released,1032800,1262800.0,10000,8.5,3753,4075,Water-Based Mud,PAD-009,PAD-160,24.28521,53.80707
SCH-0003256,RIG-057,Tender,Arabian Drilling,Weatherford,SARB,Abu Dhabi Offshore,SARB-1303,Workover,S-curve,2022-06-22,2022-07-05,2022-07-06,13,14,4.6,0.0,Released,2079500,2280500.0,5000,12.25,2028,2176,Synthetic-Based Mud,PAD-348,PAD-228,24.72248,53.2117
SCH-0008463,RIG-009,Land,KCA Deutag,Schlumberger,SARB,Abu Dhabi Offshore,SARB-0893,Appraisal,Horizontal,2023-03-31,2023-04-14,2023-04-22,14,22,2.2,4.4,Released,1128700,1815500.0,5000,8.5,2344,2171,Water-Based Mud,PAD-193,PAD-114,24.39948,53.64826
SCH-0005219,RIG-060,Land,Nabors,Schlumberger,Lower Zakum,Abu Dhabi Offshore,LZ-4676,Sidetrack,S-curve,2022-12-26,2023-01-09,2023-01-10,14,15,3.4,1.7,Released,932900,986800.0,10000,12.25,2203,2240,Water-Based Mud,PAD-043,PAD-320,24.47723,53.6194
SCH-0003011,RIG-044,Jackup,Arabian Drilling,Halliburton,Fateh,Abu Dhabi Offshore,FTH-7830,Dev,Horizontal,2025-01-07,2025-02-16,2025-02-17,40,41,2.4,0.5,Released,5314800,5694000.0,10000,6.125,3007,3129,Water-Based Mud,PAD-101,PAD-188,24.62069,53.57336
SCH-0002789,RIG-027,Land,Weatherford,Halliburton,Al Dabb’iya,Abu Dhabi,ALD-7327,Workover,Deviated,2024-07-15,2024-07-26,2024-07-28,11,13,2.3,3.4,Released,470400,521800.0,10000,12.25,4383,4424,Water-Based Mud,PAD-242,PAD-184,23.93094,54.68734
SCH-0005142,RIG-038,Land,ADNOC Drilling,Weatherford,Fateh,Abu Dhabi Offshore,FTH-7587,Appraisal,S-curve,2022-11-06,2022-11-28,2022-12-04,22,28,3.4,2.6,Released,2009400,2627700.0,15000,8.5,2826,2766,Water-Based Mud,PAD-192,PAD-099,24.55392,53.71953
SCH-0000018,RIG-004,Land,Weatherford,Weatherford,Al Dabb’iya,Abu Dhabi,ALD-0070,Workover,Vertical,2022-09-08,2022-09-14,2022-09-14,6,6,4.1,0.0,Released,552600,638000.0,5000,12.25,3040,3416,Water-Based Mud,PAD-037,PAD-263,23.4536,54.62726
SCH-0008806,RIG-054,Land,ADNOC Drilling,ADNOC Services,Bab,Abu Dhabi,BAB-4896,Sidetrack,Vertical,2022-10-28,2022-11-07,2022-11-08,10,11,3.6,1.0,Released,777400,889000.0,5000,6.125,3813,3715,Water-Based Mud,PAD-276,PAD-344,24.58322,54.92688
SCH-0000982,RIG-042,Jackup,KCA Deutag,Weatherford,Fateh,Abu Dhabi Offshore,FTH-0592,Appraisal,Horizontal,2022-12-04,2023-01-01,2023-01-03,28,30,3.8,3.4,Released,5515400,6599400.0,10000,12.25,3431,3406,Water-Based Mud,PAD-200,PAD-016,25.02291,53.92026
SCH-0000999,RIG-055,Land,Shelf Drilling,Baker Hughes,Bab,Abu Dhabi,BAB-2624,Exploration,S-curve,2022-09-13,2022-10-13,2022-10-15,30,32,1.0,3.2,Released,3533300,3650500.0,5000,12.25,2237,2224,Synthetic-Based Mud,PAD-103,PAD-262,23.34882,55.15906
SCH-0002244,RIG-019,Land,Shelf Drilling,Halliburton,Al Dabb’iya,Abu Dhabi,ALD-4798,Sidetrack,S-curve,2022-10-04,2022-10-21,2022-10-23,17,19,0.7,3.6,Released,1080600,1146200.0,5000,17.5,3575,3465,Water-Based Mud,PAD-039,PAD-015,23.87265,54.46546
SCH-0002331,RIG-034,Semi-Sub,Shelf Drilling,Weatherford,Bu Hasa,Abu Dhabi,BUH-8179,Sidetrack,Vertical,2022-04-02,2022-05-09,2022-05-09,37,37,2.9,0.0,Released,6329900,6918700.0,5000,6.0,2307,2697,Water-Based Mud,PAD-084,PAD-042,23.94645,54.46596
SCH-0011910,RIG-021,Land,Shelf Drilling,Halliburton,SARB,Abu Dhabi Offshore,SARB-0605,Dev,Vertical,2022-09-17,2022-10-02,2022-10-04,15,17,0.6,0.6,Released,1431300,1762200.0,5000,8.5,2787,2896,Water-Based Mud,PAD-242,PAD-056,24.43541,53.96352
SCH-0004780,RIG-018,Land,Weatherford,Halliburton,SARB,Abu Dhabi Offshore,SARB-1954,Dev,Deviated,2023-11-06,2023-12-03,2023-12-05,27,29,1.9,2.1,Released,1741800,2058400.0,15000,8.5,2507,2863,Water-Based Mud,PAD-105,PAD-002,24.46035,53.70336
SCH-0010894,RIG-004,Land,ADNOC Drilling,Schlumberger,Bab,Abu Dhabi,BAB-0581,Dev,S-curve,2022-02-26,2022-03-11,2022-03-13,13,15,5.6,2.3,Released,1280500,1406800.0,10000,6.0,3372,3738,Water-Based Mud,PAD-118,PAD-069,23.52318,54.07452
SCH-0002670,RIG-057,Land,Weatherford,Baker Hughes,SARB,Abu Dhabi Offshore,SARB-5448,Sidetrack,Deviated,2023-08-05,2023-08-26,2023-08-27,21,22,1.5,2.0,Released,1232700,1333400.0,10000,6.0,4149,4393,Water-Based Mud,PAD-094,PAD-099,24.96702,52.9494
SCH-0001109,RIG-031,Land,KCA Deutag,Schlumberger,Bu Hasa,Abu Dhabi,BUH-9241,Sidetrack,Deviated,2025-05-08,2025-05-15,2025-05-18,7,10,5.3,3.5,Released,569800,806200.0,10000,12.25,3768,3942,Water-Based Mud,PAD-069,PAD-051,23.50967,54.10052
SCH-0011143,RIG-021,Jackup,ADNOC Drilling,Baker Hughes,Bu Hasa,Abu Dhabi,BUH-2507,Sidetrack,Vertical,2023-11-01,2023-11-26,2023-11-29,25,28,0.8,3.7,Released,2450800,2980400.0,5000,8.5,4074,3910,Water-Based Mud,PAD-279,PAD-303,24.43134,54.12961
SCH-0009734,RIG-002,Land,Weatherford,Weatherford,SARB,Abu Dhabi Offshore,SARB-5735,Dev,S-curve,2023-09-14,2023-10-06,2023-10-06,22,22,2.6,0.0,Released,1932900,2039700.0,10000,8.5,2874,3233,Synthetic-Based Mud,PAD-056,PAD-214,25.08024,53.17137
SCH-0011453,RIG-056,Jackup,Shelf Drilling,Weatherford,Lower Zakum,Abu Dhabi Offshore,LZ-6271,Appraisal,Horizontal,2023-06-04,2023-07-09,2023-07-09,35,35,3.8,0.0,Released,4676000,4818900.0,5000,6.125,2786,2948,Oil-Based Mud,PAD-313,PAD-055,24.35254,53.29052
SCH-0003798,RIG-052,Land,Shelf Drilling,Halliburton,Fateh,Abu Dhabi Offshore,FTH-6572,Sidetrack,S-curve,2025-07-19,2025-08-05,2025-08-06,17,18,1.9,1.3,Released,1022300,1083100.0,15000,8.5,3189,3493,Oil-Based Mud,PAD-084,PAD-010,24.83111,53.88102
SCH-0010461,RIG-045,Land,KCA Deutag,Halliburton,Bu Hasa,Abu Dhabi,BUH-8711,Exploration,Vertical,2023-03-17,2023-04-05,2023-04-07,19,21,2.7,2.1,Released,2625500,3044400.0,15000,17.5,3457,3657,Oil-Based Mud,PAD-165,PAD-055,23.98333,53.96682
SCH-0001586,RIG-032,Jackup,Shelf Drilling,Baker Hughes,Bu Hasa,Abu Dhabi,BUH-2294,Sidetrack,Deviated,2025-08-30,2025-09-20,2025-09-22,21,23,4.7,1.1,Ongoing,2312800,2509700.0,10000,8.5,3096,2935,Synthetic-Based Mud,PAD-189,PAD-031,23.86794,55.11
SCH-0006045,RIG-038,Semi-Sub,Shelf Drilling,ADNOC Services,Upper Zakum,Abu Dhabi Offshore,UZ-3407,Sidetrack,S-curve,2024-02-07,2024-03-15,2024-03-18,37,40,2.3,4.1,Released,5452300,5985800.0,15000,12.25,2566,2474,Water-Based Mud,PAD-242,PAD-262,24.5829,53.65353
SCH-0008528,RIG-055,Land,ADNOC Drilling,Halliburton,Bab,Abu Dhabi,BAB-0875,Workover,Deviated,2025-03-28,2025-04-10,2025-04-13,13,16,4.1,4.9,Released,657800,877200.0,5000,17.5,2890,3209,Water-Based Mud,PAD-270,PAD-348,24.67184,53.97542
SCH-0000246,RIG-042,Land,ADNOC Drilling,Schlumberger,Lower Zakum,Abu Dhabi Offshore,LZ-1464,Exploration,Deviated,2022-07-02,2022-08-01,2022-08-05,30,34,3.8,6.6,Released,3315000,4044400.0,5000,17.5,2353,2321,Water-Based Mud,PAD-305,PAD-267,24.73714,53.7606
SCH-0004410,RIG-014,Jackup,Shelf Drilling,Baker Hughes,Bab,Abu Dhabi,BAB-8439,Exploration,Vertical,2025-02-18,2025-03-19,2025-03-19,29,29,1.7,0.0,Released,4952700,4853300.0,5000,8.5,2620,2865,Synthetic-Based Mud,PAD-285,PAD-042,24.4232,53.99557
SCH-0009412,RIG-010,Land,Nabors,Halliburton,Bab,Abu Dhabi,BAB-1139,Appraisal,Deviated,2025-01-29,2025-02-20,2025-02-26,22,28,1.2,3.3,Released,2008500,2494000.0,10000,6.125,2070,2054,Oil-Based Mud,PAD-054,PAD-181,24.13652,54.13628
SCH-0008949,RIG-016,Jackup,KCA Deutag,Baker Hughes,Bab,Abu Dhabi,BAB-3032,Workover,Vertical,2024-06-10,2024-06-27,2024-06-29,17,19,3.7,2.3,Released,1629200,1902900.0,10000,6.0,3510,3905,Synthetic-Based Mud,PAD-336,PAD-250,23.38536,54.01706
SCH-0000046,RIG-022,Jackup,Weatherford,Schlumberger,Al Dabb’iya,Abu Dhabi,ALD-8525,Exploration,Deviated,2023-02-02,2023-03-14,2023-03-18,40,44,2.5,3.4,Released,6741800,7636000.0,15000,8.5,3165,3057,Oil-Based Mud,PAD-231,PAD-317,24.40339,54.8766
SCH-0010753,RIG-014,Tender,KCA Deutag,Schlumberger,Fateh,Abu Dhabi Offshore,FTH-8362,Dev,S-curve,2022-04-04,2022-05-10,2022-05-11,36,37,1.2,0.8,Released,5674700,5802800.0,10000,8.5,2268,2075,Water-Based Mud,PAD-186,PAD-083,24.31946,53.96616
SCH-0008481,RIG-005,Semi-Sub,Weatherford,ADNOC Services,Al Dabb’iya,Abu Dhabi,ALD-9666,Dev,Horizontal,2025-05-13,2025-06-19,2025-06-20,37,38,7.1,1.2,Released,7873800,8838600.0,10000,12.25,3110,3340,Oil-Based Mud,PAD-239,PAD-333,24.41818,55.09703
SCH-0004768,RIG-056,Land,Weatherford,Schlumberger,Bab,Abu Dhabi,BAB-5202,Dev,S-curve,2025-07-06,2025-07-24,2025-07-25,18,19,1.9,0.2,Released,1640400,1736800.0,10000,8.5,2592,2759,Water-Based Mud,PAD-345,PAD-286,23.85059,54.97429
SCH-0000669,RIG-009,Jackup,Arabian Drilling,Baker Hughes,SARB,Abu Dhabi Offshore,SARB-2346,Sidetrack,Horizontal,2023-02-08,2023-02-26,2023-02-27,18,19,4.9,0.5,Released,2255800,2274500.0,10000,6.0,3616,3911,Water-Based Mud,PAD-334,PAD-152,24.32925,53.11235
SCH-0005044,RIG-011,Land,Weatherford,Weatherford,Upper Zakum,Abu Dhabi Offshore,UZ-7990,Sidetrack,S-curve,2022-07-08,2022-07-16,2022-08-03,8,26,4.9,0.4,Released,608600,1782800.0,5000,12.25,3641,3490,Water-Based Mud,PAD-102,PAD-023,24.62811,53.13689
SCH-0000554,RIG-056,Jackup,Nabors,Baker Hughes,Al Dabb’iya,Abu Dhabi,ALD-7540,Sidetrack,S-curve,2025-08-15,2025-09-04,2025-09-04,20,20,1.7,0.0,Released,2268900,2069700.0,10000,17.5,3148,3193,Water-Based Mud,PAD-023,PAD-173,24.28176,53.94236
SCH-0001544,RIG-040,Drillship,Nabors,Weatherford,Al Dabb’iya,Abu Dhabi,ALD-0656,Workover,Vertical,2023-02-15,2023-02-28,2023-03-01,13,14,2.0,1.6,Released,2100500,2378900.0,10000,8.5,1903,2099,Water-Based Mud,PAD-068,PAD-305,24.34729,54.53413
SCH-0004098,RIG-014,Land,Nabors,Halliburton,SARB,Abu Dhabi Offshore,SARB-2219,Dev,Horizontal,2022-01-03,2022-01-16,2022-01-18,13,15,1.2,0.0,Released,1305200,1416400.0,10000,12.25,2209,2044,Oil-Based Mud,PAD-096,PAD-051,24.30173,53.44368
SCH-0004388,RIG-032,Semi-Sub,KCA Deutag,Schlumberger,Bab,Abu Dhabi,BAB-6657,Dev,Deviated,2023-09-20,2023-10-22,2023-10-24,32,34,2.1,3.4,Released,7741100,8975200.0,10000,6.125,3295,3603,Water-Based Mud,PAD-236,PAD-026,23.92559,55.29486
SCH-0006607,RIG-052,Jackup,Shelf Drilling,Baker Hughes,Bab,Abu Dhabi,BAB-2170,Sidetrack,Vertical,2025-03-24,2025-04-17,2025-04-18,24,25,4.5,0.6,Released,2409700,2721600.0,5000,12.25,2477,2293,Water-Based Mud,PAD-001,PAD-012,24.03151,54.38388
SCH-0002262,RIG-049,Land,ADNOC Drilling,Weatherford,Bu Hasa,Abu Dhabi,BUH-4435,Sidetrack,Horizontal,2025-04-28,2025-05-14,2025-05-16,16,18,3.4,3.3,Released,1205300,1487900.0,15000,12.25,3149,3220,Synthetic-Based Mud,PAD-321,PAD-175,23.60444,54.10911
SCH-0010797,RIG-015,Jackup,Weatherford,ADNOC Services,Fateh,Abu Dhabi Offshore,FTH-6061,Workover,Horizontal,2024-08-19,2024-09-06,2024-09-07,18,19,2.5,0.1,Released,1494600,1556900.0,10000,12.25,4228,4088,Oil-Based Mud,PAD-033,PAD-339,24.97928,53.5017
SCH-0006516,RIG-034,Jackup,Arabian Drilling,Baker Hughes,SARB,Abu Dhabi Offshore,SARB-9647,Sidetrack,Vertical,2025-02-01,2025-03-03,2025-03-04,30,31,1.1,0.3,Released,2949700,3273300.0,10000,17.5,3850,3683,Water-Based Mud,PAD-007,PAD-234,24.95138,53.17281
SCH-0005385,RIG-033,Jackup,Shelf Drilling,Baker Hughes,Al Dabb’iya,Abu Dhabi,ALD-2826,Appraisal,Vertical,2022-07-29,2022-08-25,2022-08-28,27,30,2.8,5.8,Released,4234000,4931500.0,15000,8.5,4212,4192,Water-Based Mud,PAD-267,PAD-290,24.10513,54.53035
SCH-0000336,RIG-041,Tender,ADNOC Drilling,Halliburton,Fateh,Abu Dhabi Offshore,FTH-8838,Dev,Deviated,2023-11-09,2023-12-12,2023-12-14,33,35,2.4,0.4,Released,6228500,7117300.0,15000,6.125,3613,3782,Water-Based Mud,PAD-219,PAD-088,24.55323,53.46682
SCH-0004266,RIG-010,Jackup,Weatherford,Weatherford,Fateh,Abu Dhabi Offshore,FTH-2250,Sidetrack,S-curve,2022-02-13,2022-03-09,2022-03-10,24,25,3.6,1.6,Released,3105000,3341700.0,10000,8.5,4430,4803,Water-Based Mud,PAD-212,PAD-344,24.76528,53.33162
SCH-0009701,RIG-011,Tender,Nabors,Baker Hughes,Lower Zakum,Abu Dhabi Offshore,LZ-9580,Exploration,Deviated,2025-03-05,2025-03-31,2025-04-02,26,28,3.6,2.9,Released,6341600,6800600.0,5000,8.5,3701,4044,Oil-Based Mud,PAD-081,PAD-290,24.31091,53.01969
SCH-0004019,RIG-025,Land,Shelf Drilling,Weatherford,Bu Hasa,Abu Dhabi,BUH-4015,Exploration,Deviated,2022-03-28,2022-04-16,2022-04-17,19,20,2.6,0.9,Released,2554100,2732200.0,10000,6.0,2392,2375,Water-Based Mud,PAD-171,PAD-282,24.16822,54.16572
SCH-0000639,RIG-010,Jackup,Nabors,Schlumberger,Bab,Abu Dhabi,BAB-9005,Sidetrack,Deviated,2025-08-13,2025-09-07,2025-09-08,25,26,3.1,2.0,Released,2108900,2529600.0,10000,17.5,1932,2102,Water-Based Mud,PAD-332,PAD-306,23.97288,55.16783
SCH-0004576,RIG-035,Land,Nabors,ADNOC Services,Bab,Abu Dhabi,BAB-5718,Exploration,Horizontal,2022-02-02,2022-02-27,2022-02-28,25,26,3.6,0.0,Released,2648400,2659900.0,10000,8.5,3223,3432,Synthetic-Based Mud,PAD-331,PAD-139,24.51263,54.61267
SCH-0006637,RIG-026,Land,Shelf Drilling,Halliburton,Upper Zakum,Abu Dhabi Offshore,UZ-4683,Appraisal,Vertical,2024-11-10,2024-12-06,2024-12-11,26,31,0.9,4.5,Released,2352000,2840600.0,10000,8.5,2915,3062,Water-Based Mud,PAD-059,PAD-328,24.6806,53.82401
SCH-0006466,RIG-011,Jackup,Nabors,Halliburton,SARB,Abu Dhabi Offshore,SARB-7386,Sidetrack,Deviated,2023-04-04,2023-04-30,2023-05-01,26,27,2.6,1.4,Released,3213900,3355100.0,10000,6.125,2584,2419,Water-Based Mud,PAD-305,PAD-050,24.56231,54.0716
SCH-0002553,RIG-029,Land,KCA Deutag,Schlumberger,SARB,Abu Dhabi Offshore,SARB-1347,Sidetrack,Deviated,2022-09-20,2022-10-12,2022-10-13,22,23,2.0,0.4,Released,1394500,1472000.0,10000,12.25,3229,3551,Oil-Based Mud,PAD-152,PAD-125,24.70229,53.70759
SCH-0011398,RIG-001,Semi-Sub,Weatherford,Schlumberger,Lower Zakum,Abu Dhabi Offshore,LZ-1434,Exploration,Horizontal,2023-01-09,2023-02-28,2023-03-01,50,51,2.7,1.9,Released,13411600,14423200.0,10000,8.5,3506,3476,Water-Based Mud,PAD-300,PAD-205,25.02191,54.04515
SCH-0008735,RIG-048,Jackup,Nabors,ADNOC Services,Bu Hasa,Abu Dhabi,BUH-5408,Appraisal,S-curve,2023-04-26,2023-06-05,2023-06-05,40,40,3.8,0.0,Released,6018900,5811900.0,5000,6.0,3632,3968,Synthetic-Based Mud,PAD-052,PAD-287,24.56035,54.7037
SCH-0001365,RIG-002,Land,Weatherford,Weatherford,Bab,Abu Dhabi,BAB-0634,Sidetrack,Vertical,2025-07-07,2025-07-15,2025-07-16,8,9,2.9,1.0,Released,631000,809500.0,10000,8.5,3493,3365,Water-Based Mud,PAD-007,PAD-227,24.27238,54.40304
SCH-0011799,RIG-008,Land,KCA Deutag,Schlumberger,Al Dabb’iya,Abu Dhabi,ALD-1072,Dev,Horizontal,2024-04-02,2024-04-14,2024-04-15,12,13,0.5,1.0,Released,936500,1054400.0,10000,17.5,1901,1817,Oil-Based Mud,PAD-233,PAD-292,23.96458,53.94386
SCH-0006054,RIG-008,Land,KCA Deutag,Baker Hughes,SARB,Abu Dhabi Offshore,SARB-1786,Dev,Deviated,2024-01-24,2024-02-28,2024-02-29,35,36,3.8,0.0,Released,2782300,2773900.0,10000,8.5,2018,2091,Synthetic-Based Mud,PAD-104,PAD-266,24.30396,54.08466
SCH-0004716,RIG-057,Semi-Sub,Nabors,ADNOC Services,Bab,Abu Dhabi,BAB-3288,Appraisal,Deviated,2024-11-24,2025-01-14,2025-01-16,51,53,3.1,2.5,Released,12197800,12643600.0,5000,8.5,2473,2599,Water-Based Mud,PAD-225,PAD-188,23.80433,54.56445
SCH-0009112,RIG-051,Land,Shelf Drilling,Schlumberger,SARB,Abu Dhabi Offshore,SARB-1987,Sidetrack,Deviated,2022-01-02,2022-01-10,2022-01-11,8,9,4.5,0.0,Released,701300,781200.0,10000,12.25,3225,3307,Water-Based Mud,PAD-089,PAD-173,24.63862,53.42222
