JobID,Failure_90d,Field,FormationType,CompletionType,ESP_Model,OilRate_bpd,WaterCut_frac,GasOilRatio_scf_bbl,IntakePressure_psia,DischargePressure_psia,THP_psia,WellheadTemp_C,MotorTemp_C,Vibration_RMS,Power_kW,DriveFrequency_Hz,RunTimeSincePull_days,SandRate_mgL,ScaleInhibitor_ppm,CorrosionInhibitor_ppm,ChokeSize_in,TubingID_in,Fail_Prob_Internal,kW_per_bbl,DP_Margin_psia
ESPJOB-0012669,0,Fateh,Sandstone,Multi-Stage,ESP-538,2038.9,0.6858,223.3,641.0,2343.6,310.4,77.9,115.8,2.78,302.6,68.26,245.8,10.39,2.6,11.0,0.5,3.5,0.0814,0.1484,1702.5
ESPJOB-0004715,0,Upper Zakum,Carbonate,Single-Stage,ESP-538,3913.8,0.3515,842.6,931.9,3558.8,766.6,68.5,145.9,4.51,461.2,63.23,42.5,20.93,49.0,3.6,1.0,2.875,0.2153,0.1178,2626.9
ESPJOB-0010872,1,Bu Hasa,Carbonate,Single-Stage,ESP-538,1805.8,0.403,1436.4,300.4,3323.1,773.1,80.9,104.4,3.567,270.6,51.95,50.0,23.74,25.4,11.5,0.75,3.5,0.3675,0.1499,3022.7
ESPJOB-0012545,0,Fateh,Carbonate,Single-Stage,ESP-538,3616.1,0.2058,442.2,607.8,3013.0,497.8,87.9,145.8,5.507,436.5,56.12,134.4,35.57,7.4,19.5,1.0,2.375,0.3041,0.1207,2405.2
ESPJOB-0000174,0,Bu Hasa,Carbonate,Single-Stage,ESP-538,2837.3,0.053,672.0,973.5,2487.7,326.4,56.7,122.5,5.445,347.5,54.94,741.0,4.61,8.3,17.7,1.0,3.5,0.1063,0.1225,1514.1
ESPJOB-0012632,1,Bab,Shale,Single-Stage,ESP-400,1825.0,0.2421,943.7,646.8,2155.7,427.3,60.8,109.8,4.056,265.4,58.84,307.4,15.98,0.2,1.4,1.0,4.5,0.2969,0.1454,1508.9
ESPJOB-0010798,0,Lower Zakum,Sandstone,Multi-Stage,ESP-562,3172.0,0.6755,300.2,782.8,3429.0,551.0,87.0,128.6,5.515,454.1,44.34,166.3,6.05,44.3,23.0,1.25,4.5,0.2347,0.1432,2646.2
ESPJOB-0000920,0,SARB,Carbonate,Single-Stage,ESP-538,4068.3,0.4166,760.9,930.5,2211.7,499.4,67.9,155.5,5.505,461.5,59.81,387.0,7.69,34.9,27.5,0.75,2.375,0.1042,0.1134,1281.2
ESPJOB-0004135,0,Upper Zakum,Carbonate,Single-Stage,ESP-538,2207.4,0.8204,1355.9,693.5,2001.9,452.3,76.7,126.2,5.769,287.4,49.77,4.7,30.47,48.2,26.7,0.75,2.875,0.226,0.1302,1308.4
ESPJOB-0005343,0,Lower Zakum,Sandstone,Single-Stage,ESP-538,2063.6,0.3555,242.6,790.7,2668.5,510.1,71.1,116.0,2.541,256.0,51.1,49.7,89.37,25.8,15.4,1.5,3.5,0.1185,0.124,1877.7
ESPJOB-0004677,0,Bab,Shale,Multi-Stage,ESP-538,1634.6,0.1846,454.7,736.7,3044.2,605.0,82.3,106.5,3.509,245.8,58.83,369.2,58.83,56.5,1.2,1.25,2.375,0.1797,0.1504,2307.5
ESPJOB-0017094,0,Upper Zakum,Sandstone,Single-Stage,ESP-562,2828.6,0.815,366.2,1055.1,4009.1,628.8,74.9,138.4,5.084,443.2,46.75,248.4,3.29,33.5,52.4,0.75,3.5,0.1707,0.1567,2954.0
ESPJOB-0016806,0,Upper Zakum,Carbonate,Single-Stage,ESP-675,2131.0,0.5112,326.1,977.6,3267.2,805.1,73.3,111.5,4.087,268.5,65.96,174.5,14.87,2.1,26.3,0.5,2.375,0.1386,0.126,2289.5
ESPJOB-0012261,0,Upper Zakum,Sandstone,Multi-Stage,ESP-538,4042.9,0.0,300.0,569.5,2354.8,332.1,78.6,145.8,4.0,473.3,68.29,318.7,29.66,29.0,20.0,1.0,2.875,0.0785,0.1171,1785.2
ESPJOB-0010724,0,Bab,Carbonate,Single-Stage,ESP-562,2013.0,0.5909,210.9,592.8,2886.6,597.6,61.6,170.13574751614823,5.743,258.0,54.36,104.5,7.41,33.8,37.6,0.75,2.875,0.2488,0.1282,2293.9
ESPJOB-0001149,1,Upper Zakum,Carbonate,Multi-Stage,ESP-562,2119.8,0.2443,261.9,957.4,4107.5,1010.6,65.8,118.3,4.044,318.0,56.34,10.0,38.29,90.5,34.2,0.5,2.875,0.0776,0.15,3150.0
ESPJOB-0015036,0,Bab,Carbonate,Single-Stage,ESP-400,50.0,0.0,497.8,810.9,3951.2,541.1,71.6,62.4,2.873,31.0,60.9,486.5,15.63,73.3,26.7,1.0,2.375,0.2422,0.6203,3140.4
ESPJOB-0009269,0,Lower Zakum,Shale,Smart,ESP-400,2332.8,0.2257,337.5,774.0,3519.2,849.5,78.2,120.4,4.593,341.9,65.07,402.9,12.22,6.4,2.8,0.5,3.5,0.2292,0.1466,2745.1
ESPJOB-0017503,0,Bu Hasa,Carbonate,Single-Stage,ESP-538,3229.2,0.4499,397.2,812.6,3409.1,630.2,68.7,134.3,5.628,429.1,46.62,587.0,9.34,30.1,28.3,1.0,3.5,0.3063,0.1329,2596.5
ESPJOB-0014715,0,Upper Zakum,Carbonate,Single-Stage,ESP-400,3136.3,0.0,247.8,758.7,3592.9,725.7,63.2,135.5,3.774,431.2,46.28,237.0,18.9,16.9,14.6,1.0,2.375,0.1357,0.1375,2834.2
ESPJOB-0007757,1,Upper Zakum,Sandstone,Single-Stage,ESP-400,2948.3,0.2099,1305.1,764.3,3429.3,652.5,62.4,136.1,2.725,431.6,44.81,190.7,14.07,39.8,33.8,1.0,3.5,0.224,0.1464,2665.0
ESPJOB-0016270,1,Upper Zakum,Carbonate,Single-Stage,ESP-400,1188.6,0.3433,328.2,1381.5,3106.2,478.8,73.6,105.2,5.059,129.0,58.64,124.4,7.94,40.8,9.9,1.0,2.875,0.0768,0.1085,1724.7
ESPJOB-0002451,0,Bu Hasa,Carbonate,Single-Stage,ESP-400,3270.5,0.46,498.3,841.0,3636.5,486.4,59.8,114.0,3.92,437.5,47.77,408.8,13.65,31.5,13.2,0.75,4.5,0.1807,0.1338,2795.5
ESPJOB-0013413,0,Bab,Shale,Single-Stage,ESP-538,885.9,0.4408,531.8,1169.4,3953.7,836.1,77.4,101.1,1.655,166.7,42.45,416.2,36.01,41.8,19.7,0.5,2.875,0.1472,0.1882,2784.3
ESPJOB-0007605,0,Bu Hasa,Carbonate,Multi-Stage,ESP-400,2142.4,0.6705,348.3,989.5,3831.8,875.2,75.7,109.9,5.573,337.2,48.62,287.6,9.8,73.3,20.7,0.5,3.5,0.2326,0.1574,2842.2
ESPJOB-0011947,0,Fateh,Carbonate,Single-Stage,ESP-562,3430.2,0.0665,340.3,1045.5,3404.1,790.1,73.1,115.5,4.744,432.9,60.04,325.5,1.57,13.9,8.8,0.5,3.5,0.0513,0.1262,2358.6
ESPJOB-0017409,0,Bab,Sandstone,Single-Stage,ESP-675,2785.2,0.0293,390.2,1035.2,3481.8,529.0,61.8,124.3,5.257,335.3,56.5,231.2,12.85,70.3,7.7,0.5,2.375,0.0907,0.1204,2446.6
ESPJOB-0013909,0,Bu Hasa,Sandstone,Smart,ESP-400,3876.0,0.397,553.7,534.1,3257.2,497.2,92.5,144.7,3.74,496.3,62.34,53.8,7.85,38.7,32.1,1.5,3.5,0.1301,0.128,2723.2
ESPJOB-0003593,0,Upper Zakum,Sandstone,Multi-Stage,ESP-400,202.8,0.0,219.1,1270.6,3305.7,745.5,55.1,63.3,3.143,92.7,48.37,190.6,1.7,21.5,32.5,1.5,3.5,0.0477,0.457,2035.1
ESPJOB-0011232,0,Bab,Carbonate,Smart,ESP-562,3304.1,0.1371,1410.7,831.1,2683.3,362.4,83.5,123.3,5.346,435.1,70.0,151.7,9.24,26.9,12.0,1.0,2.375,0.1268,0.1317,1852.2
ESPJOB-0017099,0,Fateh,Carbonate,Multi-Stage,ESP-400,2089.9,0.6735,278.4,785.7,2995.7,544.4,69.8,130.1,5.653,284.8,52.98,245.1,32.6,31.0,1.6,0.75,3.5,0.4661,0.1363,2210.0
ESPJOB-0000982,0,Lower Zakum,Sandstone,Single-Stage,ESP-400,1775.7,0.2013,560.2,1157.8,4636.4,565.0,75.0,100.6,2.949,264.2,63.29,260.7,4.63,2.5,18.6,1.25,2.375,0.1599,0.1488,3478.6
ESPJOB-0002004,0,Lower Zakum,Carbonate,Single-Stage,ESP-538,2112.1,0.5727,155.5,643.5,2694.7,417.2,65.2,112.5,4.896,301.9,62.47,186.3,55.39,23.2,11.0,1.0,3.5,0.2554,0.1429,2051.2
ESPJOB-0000876,0,Bu Hasa,Sandstone,Multi-Stage,ESP-400,2191.0,0.5254,726.5,1282.0,4458.5,547.9,70.3,112.4,2.689,373.1,55.36,145.0,18.99,29.2,9.3,0.75,2.375,0.2364,0.1703,3176.5
ESPJOB-0007714,0,Bab,Carbonate,Multi-Stage,ESP-400,4149.7,0.211,226.6,615.3,2271.7,540.0,75.3,158.7,5.947,485.3,52.57,246.0,33.17,61.5,27.5,0.5,2.375,0.1291,0.117,1656.3
ESPJOB-0004734,0,Bab,Carbonate,Single-Stage,ESP-538,2186.4,0.2816,276.3,1165.8,3634.6,616.3,64.1,119.1,3.548,337.9,56.89,22.0,22.94,17.4,17.5,1.25,3.5,0.1692,0.1545,2468.8
ESPJOB-0002965,0,SARB,Carbonate,Single-Stage,ESP-538,2693.1,0.5285,1020.7,678.8,2962.9,454.5,87.7,130.5,3.346,339.9,46.56,193.1,13.4,40.0,18.6,1.0,3.5,0.2676,0.1262,2284.1
ESPJOB-0014846,0,Lower Zakum,Shale,Single-Stage,ESP-538,3581.9,0.2983,383.8,575.8,3329.4,742.6,83.8,140.1,5.253,452.0,70.0,252.1,45.47,16.2,29.7,1.25,3.5,0.3468,0.1262,2753.6
ESPJOB-0019104,0,Bab,Carbonate,Multi-Stage,ESP-538,2173.9,0.3111,350.0,899.8,3605.8,513.3,70.0,109.5,3.146,298.2,57.18,410.3,13.86,30.8,37.4,1.25,2.875,0.13,0.1372,2706.0
ESPJOB-0017463,0,Fateh,Carbonate,Single-Stage,ESP-538,1487.9,0.5119,189.8,813.4,3528.8,552.1,88.0,95.8,3.095,241.0,64.2,76.6,43.46,54.3,19.1,0.5,3.5,0.1153,0.162,2715.3
ESPJOB-0003358,1,Fateh,Sandstone,Multi-Stage,ESP-400,1564.7,0.4986,1307.4,890.4,2752.6,609.5,65.3,124.0,3.212,283.6,57.63,359.4,15.15,53.3,30.1,1.5,3.5,0.4094,0.1812,1862.3
ESPJOB-0006528,0,Bu Hasa,Sandstone,Single-Stage,ESP-675,2493.5,0.1146,182.6,713.7,2783.2,345.9,73.5,114.6,2.486,345.9,52.21,74.9,8.44,45.6,27.7,1.25,2.875,0.0338,0.1387,2069.5
ESPJOB-0002201,0,Bu Hasa,Sandstone,Multi-Stage,ESP-562,2411.3,0.2759,364.9,682.0,3557.4,429.2,47.3,119.3,3.919,307.2,57.33,427.2,4.72,8.4,19.6,0.75,3.5,0.1896,0.1274,2875.4
ESPJOB-0007958,0,Bab,Carbonate,Single-Stage,ESP-538,3556.6,0.4517,326.5,974.7,3379.0,755.5,63.8,140.4,5.151,460.1,56.76,201.4,34.76,33.9,24.1,1.25,3.5,0.3006,0.1294,2404.3
ESPJOB-0005818,1,SARB,Sandstone,Single-Stage,ESP-400,3086.8,0.2279,420.3,803.9,3689.3,496.3,68.9,120.8,4.68,412.8,57.89,466.3,39.56,19.1,26.1,1.0,2.875,0.4474,0.1337,2885.4
ESPJOB-0012381,0,Lower Zakum,Sandstone,Single-Stage,ESP-538,1914.4,0.5242,855.2,991.3,3548.4,700.3,80.1,107.9,3.6,280.4,65.48,115.7,33.98,16.4,17.9,1.0,3.5,0.2897,0.1465,2557.0
ESPJOB-0009504,0,SARB,Carbonate,Single-Stage,ESP-538,2407.0,0.7082,587.2,915.0,3259.6,610.9,76.7,126.2,5.394,335.6,55.89,9.1,165.39,40.4,13.4,1.0,3.5,0.3143,0.1394,2344.6
ESPJOB-0000239,1,Lower Zakum,Sandstone,Single-Stage,ESP-538,2508.8,0.99,310.6,899.8,4037.0,966.0,87.5,135.8,6.0,385.4,55.56,365.9,30.17,12.9,25.3,1.25,2.875,0.4599,0.1536,3137.2
ESPJOB-0015909,0,Bu Hasa,Carbonate,Single-Stage,ESP-675,2264.0,0.222,619.3,807.3,3950.4,744.9,78.0,107.5,3.401,316.4,51.02,91.7,11.77,53.8,20.6,0.75,3.5,0.109,0.1398,3143.1
ESPJOB-0001486,0,Fateh,Shale,Multi-Stage,ESP-675,2686.7,0.0577,237.7,371.0,2422.4,584.6,74.2,123.7,3.406,305.3,60.59,3.6,6.31,22.9,10.7,0.75,2.375,0.0435,0.1136,2051.4
ESPJOB-0012078,1,Lower Zakum,Carbonate,Single-Stage,ESP-538,3212.0,0.5854,495.2,1103.9,3410.0,429.7,59.4,127.2,4.28,448.6,56.2,292.0,22.49,36.8,19.2,1.25,2.875,0.3495,0.1397,2306.1
ESPJOB-0016808,0,Lower Zakum,Sandstone,Single-Stage,ESP-400,1455.4,0.5837,737.4,665.8,3361.8,555.1,59.1,105.9,4.857,183.1,43.26,283.4,10.34,48.0,5.1,1.0,4.5,0.3256,0.1258,2696.0
ESPJOB-0017994,0,Upper Zakum,Sandstone,Smart,ESP-400,283.8,0.6613,377.2,857.9,4110.2,1003.9,67.7,82.2,3.592,116.8,63.41,37.1,116.39,6.0,8.8,1.5,4.5,0.561,0.4116,3252.3
ESPJOB-0008303,0,SARB,Carbonate,Single-Stage,ESP-562,1448.2,0.7429,332.4,1104.0,3953.9,632.5,67.3,99.2,2.949,218.6,63.68,539.6,11.15,14.2,35.2,0.75,2.375,0.1045,0.1509,2849.9
ESPJOB-0000175,0,Lower Zakum,Sandstone,Single-Stage,ESP-675,2840.3,0.0889,357.2,904.4,2476.4,584.7,76.4,124.6,4.684,313.2,40.69,391.3,8.62,39.5,27.9,1.0,2.375,0.1252,0.1103,1572.0
ESPJOB-0008111,0,Bab,Carbonate,Single-Stage,ESP-400,2258.3,0.7283,305.8,910.1,3227.9,537.4,91.3,129.4,5.333,359.9,53.02,133.9,3.89,11.9,12.6,1.5,2.875,0.3457,0.1594,2317.8
ESPJOB-0019625,1,Bab,Carbonate,Multi-Stage,ESP-538,4229.1,0.1966,291.5,1040.4,4097.5,981.5,78.7,143.1,5.118,577.9,64.25,129.8,7.28,70.3,30.0,1.0,2.875,0.0791,0.1366,3057.1
ESPJOB-0018127,1,Bu Hasa,Carbonate,Single-Stage,ESP-562,1128.1,0.7736,356.0,1063.5,3920.8,482.3,59.3,93.6,3.553,212.9,43.81,98.6,61.38,17.5,28.8,1.0,3.5,0.2295,0.1887,2857.3
ESPJOB-0013396,0,SARB,Carbonate,Single-Stage,ESP-538,2419.8,0.6305,402.2,961.9,2835.6,477.2,51.9,124.9,4.858,309.5,70.0,373.3,43.4,7.2,12.6,1.5,3.5,0.2926,0.1279,1873.7
ESPJOB-0002694,0,Bu Hasa,Carbonate,Multi-Stage,ESP-562,1607.4,0.0462,413.9,706.8,3710.8,497.9,68.3,103.4,3.45,247.3,51.98,148.3,4.57,41.6,15.1,1.0,2.875,0.0683,0.1538,3004.0
ESPJOB-0000076,0,Upper Zakum,Sandstone,Smart,ESP-400,2990.9,0.2543,284.4,1006.7,2953.9,434.8,50.8,129.1,4.753,375.5,64.62,416.7,36.31,28.5,10.4,0.75,2.875,0.2077,0.1256,1947.2
ESPJOB-0014833,0,Bu Hasa,Shale,Multi-Stage,ESP-400,2394.6,0.1776,906.7,939.7,2883.3,352.9,59.6,109.3,5.901,374.4,53.37,356.1,2.74,19.4,12.2,0.5,3.5,0.1931,0.1563,1943.5
ESPJOB-0011877,1,Upper Zakum,Sandstone,Multi-Stage,ESP-538,1564.9,0.5003,117.2,628.2,3818.0,577.5,63.5,102.5,3.676,254.8,49.57,228.2,60.2,32.9,13.8,0.5,2.875,0.2008,0.1628,3189.8
ESPJOB-0015747,0,Bu Hasa,Carbonate,Multi-Stage,ESP-400,1892.4,0.3888,180.9,731.5,3072.3,606.8,65.1,117.2,4.077,178.1,48.46,29.7,15.44,48.2,10.3,0.5,3.5,0.0844,0.0941,2340.8
ESPJOB-0005127,0,Upper Zakum,Sandstone,Smart,ESP-400,3693.8,0.4589,324.6,299.0,2690.4,388.1,69.8,156.5,3.865,477.9,60.38,218.3,18.39,32.0,48.8,0.75,2.375,0.2911,0.1294,2391.3
ESPJOB-0015802,1,Lower Zakum,Carbonate,Single-Stage,ESP-538,3416.7,0.3479,273.8,1057.1,3312.6,587.4,93.6,141.7,5.474,485.9,64.3,147.6,13.31,18.5,5.6,1.25,3.5,0.2064,0.1422,2255.4
ESPJOB-0006896,0,Bu Hasa,Shale,Single-Stage,ESP-675,1919.8,0.4557,730.8,875.2,3185.9,451.3,83.2,127.6,3.83,311.4,56.71,366.6,23.3,32.9,25.5,1.0,2.375,0.3905,0.1622,2310.7
ESPJOB-0004621,0,Upper Zakum,Sandstone,Multi-Stage,ESP-400,1701.7,0.1449,225.2,638.1,2518.8,485.5,65.5,110.5,2.362,239.2,54.61,368.4,15.14,46.4,41.2,0.5,3.5,0.065,0.1406,1880.7
ESPJOB-0015340,0,Bu Hasa,Carbonate,Multi-Stage,ESP-538,2530.7,0.5846,351.8,533.6,2857.1,654.3,82.7,120.9,4.188,383.4,58.61,497.7,2.06,3.6,41.0,1.0,3.5,0.2027,0.1515,2323.5
ESPJOB-0012882,0,SARB,Carbonate,Single-Stage,ESP-562,2435.3,0.7038,622.2,1372.1,2916.9,588.6,62.5,110.9,5.879,324.9,68.05,304.2,10.25,28.3,10.4,0.75,2.375,0.1843,0.1334,1544.8
ESPJOB-0008847,0,Upper Zakum,Carbonate,Multi-Stage,ESP-538,1735.3,0.4024,551.9,983.3,3674.8,809.9,79.9,110.8,3.428,238.9,63.0,21.1,27.02,36.8,1.3,0.75,2.375,0.1438,0.1377,2691.6
ESPJOB-0009336,0,Upper Zakum,Sandstone,Single-Stage,ESP-400,3691.4,0.5099,360.1,525.3,2984.2,389.4,92.4,146.4,5.575,492.2,54.0,123.2,83.83,6.5,7.6,0.75,3.5,0.3804,0.1333,2458.9
ESPJOB-0007890,1,Fateh,Carbonate,Single-Stage,ESP-538,2904.9,0.479,309.2,1220.7,4640.2,714.6,59.2,131.3,3.526,400.4,55.19,293.6,2.62,46.5,12.1,0.5,2.375,0.1104,0.1378,3419.5
ESPJOB-0015038,0,Lower Zakum,Carbonate,Single-Stage,ESP-538,1497.3,0.1933,273.5,703.9,3008.2,537.8,76.9,103.6,3.345,231.6,45.77,493.1,33.86,40.6,18.9,1.25,2.875,0.1161,0.1546,2304.3
ESPJOB-0013950,0,Upper Zakum,Carbonate,Single-Stage,ESP-400,3365.8,0.6033,617.2,1025.9,4170.3,888.0,73.8,135.7,7.057,467.6,65.61,246.7,11.5,42.7,33.8,1.25,2.375,0.3442,0.1389,3144.4
ESPJOB-0019326,0,SARB,Carbonate,Multi-Stage,ESP-538,2086.3,0.2639,188.9,626.8,3873.6,918.7,58.4,98.5,3.938,350.1,56.47,358.3,11.06,18.0,33.1,0.5,2.875,0.1118,0.1678,3246.9
ESPJOB-0000953,0,Upper Zakum,Shale,Multi-Stage,ESP-400,3346.7,0.4038,309.8,609.5,3323.8,443.2,52.0,127.7,5.584,395.2,53.24,40.8,24.48,24.6,33.1,1.0,2.875,0.2053,0.1181,2714.3
ESPJOB-0006166,0,SARB,Carbonate,Single-Stage,ESP-400,2748.2,0.1296,566.0,793.8,3009.1,660.7,90.9,118.0,3.831,325.5,64.08,215.5,14.12,16.9,29.6,1.25,2.875,0.2204,0.1184,2215.3
ESPJOB-0006491,0,Bu Hasa,Carbonate,Multi-Stage,ESP-400,1848.1,0.4667,399.7,701.2,3796.7,754.1,67.6,113.4,2.761,288.8,51.6,491.6,28.87,12.9,5.4,1.0,2.375,0.5032,0.1563,3095.6
ESPJOB-0011611,0,Bu Hasa,Sandstone,Single-Stage,ESP-400,1857.2,0.5971,391.7,703.1,2997.2,583.7,81.1,118.1,3.731,245.3,39.21,373.6,17.08,30.8,14.4,0.75,3.5,0.2364,0.1321,2294.1
ESPJOB-0018809,0,Bu Hasa,Carbonate,Multi-Stage,ESP-400,4011.1,0.2196,392.0,838.3,2906.7,359.2,69.1,146.9,4.899,528.0,60.73,260.9,10.57,55.7,25.0,0.75,2.875,0.0959,0.1316,2068.4
ESPJOB-0005730,0,Bab,Sandstone,Single-Stage,ESP-538,2755.8,0.735,924.5,772.7,4349.6,919.0,94.5,116.2,5.577,374.6,62.18,422.2,118.29,48.3,32.8,0.75,2.375,0.5762,0.1359,3576.9
ESPJOB-0019178,0,SARB,Sandstone,Single-Stage,ESP-562,1884.2,0.4602,616.4,836.8,3431.8,804.6,74.2,108.1,5.132,306.8,43.63,216.4,23.46,57.9,27.4,1.0,2.375,0.3879,0.1628,2595.0
ESPJOB-0005230,0,Bu Hasa,Carbonate,Multi-Stage,ESP-538,2439.6,0.1954,284.6,726.7,3033.8,483.3,62.2,106.8,2.164,278.0,63.31,35.9,29.12,35.9,30.1,1.0,2.875,0.0213,0.1139,2307.1
ESPJOB-0013588,0,SARB,Carbonate,Multi-Stage,ESP-562,2462.6,0.4308,229.0,893.7,3430.5,548.2,83.5,126.6,3.84,386.9,54.2,367.4,67.37,43.6,34.6,1.25,2.375,0.2408,0.1571,2536.9
ESPJOB-0013117,0,Upper Zakum,Sandstone,Multi-Stage,ESP-538,2815.8,0.0,365.9,735.5,2599.1,323.2,68.5,111.2,4.258,376.1,46.08,80.2,16.89,3.4,36.8,1.0,2.375,0.0668,0.1336,1863.6
ESPJOB-0015836,0,Fateh,Sandstone,Multi-Stage,ESP-562,4449.8,0.4678,402.9,806.9,3649.0,579.3,54.3,154.6,5.915,592.6,60.8,543.1,7.03,44.5,7.4,1.0,2.875,0.3266,0.1332,2842.1
ESPJOB-0018883,0,Upper Zakum,Carbonate,Smart,ESP-400,1284.3,0.3992,303.2,726.8,2985.5,697.9,73.0,84.9,2.875,196.8,69.51,108.3,2.45,25.3,32.0,0.75,3.5,0.0973,0.1532,2258.7
ESPJOB-0016723,1,Upper Zakum,Carbonate,Single-Stage,ESP-400,3610.5,0.3994,570.2,948.4,3920.6,906.9,69.6,129.7,6.46,461.3,57.62,319.6,24.3,19.4,23.7,0.75,2.875,0.2764,0.1278,2972.3
ESPJOB-0015936,0,Upper Zakum,Carbonate,Single-Stage,ESP-538,2362.5,0.2722,1223.1,875.5,3061.7,546.0,79.3,117.4,1.638,349.8,56.0,228.4,22.94,91.4,0.7,0.75,3.5,0.0716,0.1481,2186.2
ESPJOB-0007061,0,Bab,Sandstone,Multi-Stage,ESP-675,2938.8,0.2958,535.5,998.8,3811.0,476.0,68.3,134.2,5.043,394.1,61.62,422.2,4.75,53.2,4.8,0.5,2.875,0.1756,0.1341,2812.2
ESPJOB-0004900,0,Bab,Sandstone,Multi-Stage,ESP-400,1891.4,0.4692,284.2,817.2,3344.8,640.9,74.1,112.3,3.13,295.2,42.03,54.9,31.52,40.5,16.1,1.5,3.5,0.168,0.1561,2527.6
ESPJOB-0000727,0,SARB,Carbonate,Multi-Stage,ESP-562,2651.3,0.2499,154.1,471.1,2739.0,493.1,66.4,114.7,3.638,331.4,70.0,218.2,30.79,19.4,12.1,1.25,2.875,0.157,0.125,2267.9
ESPJOB-0000168,1,Fateh,Carbonate,Single-Stage,ESP-538,687.3,0.7318,590.4,655.7,3135.9,480.7,62.6,99.8,4.372,112.5,47.56,76.2,10.55,54.5,37.8,0.5,3.5,0.244,0.1637,2480.2
ESPJOB-0018527,0,Bu Hasa,Carbonate,Single-Stage,ESP-538,3227.3,0.6266,825.9,917.1,3687.9,606.4,75.9,141.6,6.172,430.1,61.73,267.7,15.77,31.7,0.4,1.25,2.375,0.4133,0.1333,2770.8
ESPJOB-0005751,0,Bu Hasa,Carbonate,Multi-Stage,ESP-562,1565.6,0.2599,219.4,599.9,2975.1,621.6,82.4,96.8,4.716,181.9,41.68,142.3,28.72,14.6,6.2,1.0,4.5,0.1556,0.1162,2375.2
ESPJOB-0012145,0,Bu Hasa,Carbonate,Single-Stage,ESP-400,3033.8,0.4464,1027.4,1044.1,3073.4,453.2,80.2,144.2,4.948,380.0,68.59,504.5,12.15,2.5,46.1,1.0,4.5,0.2798,0.1252,2029.2
ESPJOB-0004831,0,SARB,Sandstone,Multi-Stage,ESP-400,2793.9,0.8634,1823.6,1163.2,2706.5,498.2,82.1,147.1,7.5,382.2,49.41,161.6,38.63,53.4,15.2,1.0,2.375,0.4905,0.1368,1543.3
ESPJOB-0015437,1,Fateh,Carbonate,Single-Stage,ESP-538,2462.9,0.9001,982.3,932.9,4010.4,986.2,78.6,130.8,4.769,376.6,66.77,141.1,1.85,34.3,42.8,1.0,3.5,0.3891,0.1529,3077.5
ESPJOB-0011556,1,Bu Hasa,Sandstone,Multi-Stage,ESP-675,3165.2,0.2968,664.8,470.7,3572.9,594.1,87.7,121.1,3.71,390.4,70.0,423.9,10.33,81.9,12.6,0.75,3.5,0.1862,0.1233,3102.3
ESPJOB-0016692,0,Lower Zakum,Shale,Multi-Stage,ESP-538,2405.0,0.2281,186.5,999.0,3482.4,525.3,68.4,128.7,4.637,341.0,58.97,108.9,33.97,31.5,16.6,1.5,3.5,0.1633,0.1418,2483.4
ESPJOB-0010460,1,Bab,Carbonate,Single-Stage,ESP-400,3737.9,0.3368,438.8,783.4,3745.0,914.7,84.5,144.9,5.001,471.1,67.42,112.9,42.73,12.1,8.1,1.0,2.875,0.3565,0.126,2961.6
ESPJOB-0019518,0,Bu Hasa,Sandstone,Smart,ESP-400,802.9,0.1643,139.4,846.1,3627.8,736.2,78.1,78.5,2.861,131.8,49.64,359.3,13.02,39.4,7.6,0.75,3.5,0.0363,0.1641,2781.7
ESPJOB-0019976,1,Upper Zakum,Carbonate,Multi-Stage,ESP-538,2795.2,0.3516,466.0,961.0,2918.1,456.5,77.1,136.9,3.992,399.1,43.69,242.0,24.43,27.8,8.1,1.25,2.375,0.2642,0.1428,1957.1
ESPJOB-0019274,1,Fateh,Sandstone,Single-Stage,ESP-562,2788.6,0.496,945.5,1030.1,3478.8,691.1,69.0,135.7,5.601,388.4,57.41,182.1,26.72,56.0,29.3,1.0,3.5,0.4181,0.1393,2448.7
ESPJOB-0002643,0,Bu Hasa,Sandstone,Single-Stage,ESP-562,1730.6,0.5951,527.4,497.2,2831.6,536.5,67.6,110.6,9.162815835037144,295.0,50.04,328.2,14.61,17.2,44.8,1.0,2.875,0.4356,0.1705,2334.4
ESPJOB-0000967,0,Lower Zakum,Carbonate,Multi-Stage,ESP-562,3302.6,0.3117,280.7,500.3,2893.4,532.4,68.9,123.0,4.997,412.4,63.11,29.5,10.37,4.4,18.3,0.75,3.5,0.1579,0.1249,2393.1
ESPJOB-0001228,0,SARB,Sandstone,Single-Stage,ESP-400,2449.8,0.99,141.4,1098.7,4197.5,942.5,81.8,135.3,5.072,351.3,55.39,85.0,2.96,29.0,18.5,1.25,2.875,0.2291,0.1434,3098.7
ESPJOB-0014164,0,Bu Hasa,Sandstone,Single-Stage,ESP-400,1669.2,0.7614,662.9,565.0,3152.9,765.6,66.5,106.5,3.56,220.7,44.7,55.6,17.84,5.3,21.8,1.0,4.5,0.239,0.1322,2587.9
ESPJOB-0010999,0,Bu Hasa,Carbonate,Single-Stage,ESP-562,2962.2,0.3643,280.0,571.5,3753.2,905.1,92.5,127.3,4.912,350.2,60.1,49.9,78.84,3.7,47.5,0.75,3.5,0.335,0.1182,3181.6
